x, y, t, p, sqrt(u^2+v^2), u, v
1.92835, 0.392675, 8, 0.39197, 0.162869, 0.162809, -0.00445487
1.9085, 0.392672, 8, 0.440852, 0.173966, 0.173786, -0.00789888
1.88867, 0.392662, 8, 0.499776, 0.193634, 0.193354, -0.0104154
1.86882, 0.392651, 8, 0.566448, 0.219613, 0.219301, -0.0116945
1.84896, 0.392647, 8, 0.63769, 0.248846, 0.24857, -0.0117086
1.82907, 0.392644, 8, 0.710426, 0.278383, 0.27818, -0.0106409
1.80912, 0.392651, 8, 0.781996, 0.305508, 0.30538, -0.00884818
1.78906, 0.392681, 8, 0.850814, 0.327938, 0.327871, -0.00665315
1.76865, 0.392807, 8, 0.915992, 0.343657, 0.343637, -0.00376256
1.74827, 0.392697, 8, 0.975771, 0.356708, 0.356704, -0.00161023
1.72825, 0.392679, 8, 1.02885, 0.361594, 0.361593, 0.000945108
1.70836, 0.392674, 8, 1.07536, 0.359537, 0.359519, 0.00353987
1.68851, 0.392671, 8, 1.11493, 0.350508, 0.350453, 0.00624213
1.66867, 0.392664, 8, 1.14712, 0.334453, 0.334335, 0.00887857
1.64883, 0.392657, 8, 1.17191, 0.311651, 0.311453, 0.011118
1.62896, 0.392647, 8, 1.19022, 0.283347, 0.283071, 0.0125177
1.60906, 0.392645, 8, 1.20414, 0.251667, 0.251353, 0.0125835
1.58911, 0.392651, 8, 1.21727, 0.219968, 0.219692, 0.0110004
1.56906, 0.392681, 8, 1.23418, 0.192244, 0.192092, 0.00765891
1.54864, 0.392807, 8, 1.26067, 0.171511, 0.171492, 0.00250251
1.52826, 0.392698, 8, 1.30035, 0.16581, 0.165792, -0.00246145
1.50824, 0.39268, 8, 1.35429, 0.172317, 0.17216, -0.00736962
1.48835, 0.392674, 8, 1.42156, 0.190099, 0.18979, -0.0108235
1.46851, 0.392667, 8, 1.49925, 0.216234, 0.21587, -0.0125484
1.44867, 0.392663, 8, 1.58317, 0.246685, 0.246363, -0.0125988
1.42883, 0.392652, 8, 1.66942, 0.277838, 0.277602, -0.0114551
1.40896, 0.392643, 8, 1.75506, 0.306816, 0.306663, -0.00971296
1.38907, 0.392641, 8, 1.83843, 0.331986, 0.331893, -0.00787132
1.36912, 0.39265, 8, 1.91913, 0.352886, 0.352831, -0.00619834
1.34906, 0.392679, 8, 1.99735, 0.369207, 0.369178, -0.00466962
1.32865, 0.392806, 8, 2.07329, 0.379753, 0.379745, -0.00247249
1.30826, 0.392696, 8, 2.14497, 0.389144, 0.389144, -0.000473464
1.28825, 0.392679, 8, 2.20982, 0.390325, 0.390317, 0.0025252
1.26835, 0.392673, 8, 2.26663, 0.382887, 0.382835, 0.00632792
1.24851, 0.392668, 8, 2.31343, 0.365207, 0.365049, 0.0107334
1.22866, 0.392659, 8, 2.34861, 0.336407, 0.336072, 0.0150207
1.20883, 0.392653, 8, 2.37214, 0.297398, 0.296849, 0.0180533
1.18895, 0.392645, 8, 2.38678, 0.252016, 0.251331, 0.0185664
1.16905, 0.392643, 8, 2.39851, 0.206584, 0.205987, 0.0156912
1.14911, 0.39265, 8, 2.41574, 0.168948, 0.168672, 0.00965447
1.12905, 0.392681, 8, 2.44674, 0.146231, 0.146219, 0.0018579
1.10864, 0.392805, 8, 2.49799, 0.141535, 0.141397, -0.00625563
1.08826, 0.392697, 8, 2.56914, 0.158211, 0.15778, -0.0116804
1.06824, 0.392678, 8, 2.65401, 0.186741, 0.186171, -0.0145764
1.04835, 0.392673, 8, 2.74679, 0.221337, 0.220854, -0.0146091
1.0285, 0.392667, 8, 2.84206, 0.256551, 0.256226, -0.012903
1.00867, 0.392664, 8, 2.9359, 0.288219, 0.288033, -0.0103518
0.988822, 0.392656, 8, 3.02645, 0.314272, 0.314177, -0.00771007
0.968963, 0.39265, 8, 3.11338, 0.33419, 0.334144, -0.00555583
0.949061, 0.392645, 8, 3.19766, 0.349076, 0.349051, -0.00416094
0.929118, 0.392651, 8, 3.28024, 0.360527, 0.360511, -0.0034229
0.909058, 0.392678, 8, 3.3617, 0.369637, 0.369627, -0.00281533
0.888651, 0.392804, 8, 3.44116, 0.375254, 0.375252, -0.00133685
0.868259, 0.392695, 8, 3.51481, 0.381842, 0.381841, 0.000441101
0.848248, 0.392678, 8, 3.5791, 0.381965, 0.381955, 0.00283105
0.828356, 0.392672, 8, 3.6337, 0.375936, 0.3759, 0.00525006
0.808506, 0.392671, 8, 3.67914, 0.363951, 0.363881, 0.00712784
0.788669, 0.392665, 8, 3.7172, 0.347348, 0.347251, 0.00819112
0.76883, 0.392659, 8, 3.75044, 0.327527, 0.327412, 0.00866521
0.748956, 0.392648, 8, 3.78126, 0.305275, 0.305133, 0.00929414
0.729057, 0.392645, 8, 3.81064, 0.279285, 0.279065, 0.0110712
0.709112, 0.392652, 8, 3.8375, 0.246563, 0.246137, 0.014499
0.689057, 0.392682, 8, 3.85911, 0.204462, 0.203646, 0.0182533
0.668648, 0.392805, 8, 3.8758, 0.153261, 0.152244, 0.0176276
0.648257, 0.392696, 8, 3.89347, 0.110704, 0.110151, 0.0110506
0.628237, 0.392679, 8, 3.92446, 0.0903376, 0.0903278, -0.00133106
0.608351, 0.392673, 8, 3.97442, 0.0992368, 0.0986334, -0.0109265
0.588501, 0.392671, 8, 4.03752, 0.125841, 0.125095, -0.0136826
0.568668, 0.392666, 8, 4.10657, 0.159191, 0.158533, -0.01446
0.548817, 0.392653, 8, 4.18155, 0.200109, 0.199317, -0.0177797
0.528962, 0.392649, 8, 4.26271, 0.251455, 0.250563, -0.0211702
0.509061, 0.392646, 8, 4.34616, 0.310836, 0.310025, -0.022438
0.489118, 0.392653, 8, 4.42749, 0.374763, 0.374083, -0.0225614
0.469059, 0.392681, 8, 4.50332, 0.4398, 0.439242, -0.022158
0.448659, 0.392818, 8, 4.57282, 0.502868, 0.502405, -0.0215718
0.428264, 0.392708, 8, 4.63755, 0.573524, 0.573068, -0.0228788
0.408236, 0.392679, 8, 4.69549, 0.636036, 0.635675, -0.0214164
0.388341, 0.392635, 8, 4.74834, 0.692805, 0.69252, -0.0198762
0.368483, 0.392564, 8, 4.79916, 0.743205, 0.742982, -0.018237
0.348648, 0.392507, 8, 4.84907, 0.784965, 0.784827, -0.0147051
0.328806, 0.39238, 8, 4.89971, 0.818599, 0.818516, -0.0117015
0.30894, 0.392232, 8, 4.95489, 0.843421, 0.843377, -0.00860286
0.289041, 0.392202, 8, 5.01585, 0.852369, 0.85236, -0.00401485
0.269109, 0.392146, 8, 5.08226, 0.848713, 0.848712, 0.00142907
0.249106, 0.392263, 8, 5.15779, 0.8251, 0.825095, 0.00288983
0.228751, 0.392574, 8, 5.24273, 0.786872, 0.786695, 0.0166708
0.208329, 0.392621, 8, 5.3252, 0.727717, 0.727577, 0.0142691
0.188288, 0.39253, 8, 5.4087, 0.676258, 0.675608, 0.0296593
0.168343, 0.392373, 8, 5.48236, 0.605922, 0.60551, 0.0223405
0.148485, 0.392241, 8, 5.55106, 0.543818, 0.542797, 0.0333144
0.128672, 0.392309, 8, 5.60467, 0.468236, 0.467855, 0.0188988
0.10882, 0.392565, 8, 5.65338, 0.409885, 0.408922, 0.028085
0.089023, 0.393151, 8, 5.68517, 0.338724, 0.338409, 0.014616
0.069344, 0.393789, 8, 5.71145, 0.292384, 0.292025, 0.0144862
0.051786, 0.395986, 8, 5.72669, 0.228083, 0.227939, 0.00809172
0.035662, 0.390202, 8, 5.73602, 0.292683, 0.292526, 0.00959558
0.213142, 0.132475, 8, 4.20468, 1.4931, 1.4841, -0.163706
0.238322, 0.142937, 8, 4.42879, 0.31491, 0.311929, 0.0432261
0.257621, 0.161593, 8, 4.38049, 0.188177, -0.0506732, -0.181226
0.26775, 0.18656, 8, 4.33901, 0.307656, -0.0409409, -0.30492
0.267157, 0.213855, 8, 4.43102, 0.210591, -0.0170403, -0.209901
0.256113, 0.238903, 8, 4.49581, 0.0813638, -0.0136306, -0.0802139
0.236845, 0.257788, 8, 4.54368, 0.315025, 0.31258, -0.0391678
0.212379, 0.26758, 8, 4.39852, 1.46027, 1.45078, 0.16626
0.186017, 0.266559, 8, 4.47376, 2.12107, 1.96571, 0.796815
0.161844, 0.256089, 8, 5.14607, 2.22812, 1.80023, 1.3129
0.14341, 0.23725, 8, 6.1907, 1.65734, 1.13025, 1.21215
0.133156, 0.212428, 8, 6.97938, 0.759617, 0.627171, 0.428573
0.133266, 0.185664, 8, 6.85932, 0.957852, 0.685561, -0.668944
0.143986, 0.161402, 8, 5.91903, 1.84961, 1.2377, -1.37447
0.162809, 0.143301, 8, 4.85515, 2.33871, 1.87012, -1.40435
0.186862, 0.132759, 8, 4.18934, 2.27192, 2.11224, -0.836709
0.061887, 0.035538, 8, 5.62407, 0.545405, 0.541523, -0.064954
0.039167, 0.036875, 8, 5.63784, 0.515933, 0.514646, -0.0364186
0.101919, 0.034671, 8, 5.57497, 0.662897, 0.655377, -0.0995696
0.121631, 0.035012, 8, 5.52814, 0.735157, 0.726309, -0.113717
0.141452, 0.035195, 8, 5.47224, 0.825816, 0.817935, -0.113815
0.161551, 0.035431, 8, 5.39386, 0.943672, 0.93423, -0.133158
0.181692, 0.035421, 8, 5.3036, 1.02243, 1.01705, -0.104735
0.201703, 0.034832, 8, 5.20559, 1.11055, 1.10658, -0.0937936
0.221771, 0.034278, 8, 5.10096, 1.16532, 1.16407, -0.05403
0.241762, 0.034356, 8, 4.99901, 1.23335, 1.23293, -0.0320338
0.261583, 0.034725, 8, 4.90182, 1.26368, 1.26367, 0.00433043
0.28142, 0.034949, 8, 4.8172, 1.28218, 1.28166, 0.0363206
0.301309, 0.034994, 8, 4.73905, 1.27415, 1.27265, 0.0618928
0.321178, 0.03501, 8, 4.67247, 1.23572, 1.2326, 0.0876386
0.341091, 0.034936, 8, 4.61633, 1.17552, 1.17078, 0.105461
0.361046, 0.034841, 8, 4.56874, 1.0944, 1.08826, 0.115834
0.381049, 0.034778, 8, 4.52677, 1.00392, 0.997482, 0.113528
0.401138, 0.034674, 8, 4.49356, 0.910095, 0.904169, 0.103689
0.421327, 0.034571, 8, 4.46615, 0.823364, 0.818744, 0.0870994
0.441498, 0.034547, 8, 4.44738, 0.752221, 0.749507, 0.0638452
0.461618, 0.034602, 8, 4.43789, 0.702891, 0.701581, 0.042884
0.48157, 0.034634, 8, 4.43396, 0.67025, 0.669841, 0.0234202
0.501477, 0.034653, 8, 4.43771, 0.659921, 0.659886, -0.00681592
0.52135, 0.03466, 8, 4.45284, 0.678431, 0.677572, -0.0341215
0.541222, 0.034683, 8, 4.46599, 0.707469, 0.706462, -0.0377189
0.561119, 0.034686, 8, 4.46092, 0.724104, 0.7236, -0.0270035
0.58107, 0.034691, 8, 4.43797, 0.727535, 0.727296, -0.0186283
0.601071, 0.034679, 8, 4.40233, 0.722144, 0.722063, -0.010819
0.621152, 0.034641, 8, 4.35251, 0.705585, 0.705577, 0.00331665
0.641308, 0.034572, 8, 4.28424, 0.674661, 0.674258, 0.02329
0.661478, 0.034564, 8, 4.19632, 0.630918, 0.629436, 0.0432239
0.681572, 0.034619, 8, 4.09202, 0.578631, 0.57586, 0.0565599
0.701564, 0.034643, 8, 3.97863, 0.522748, 0.519617, 0.0571327
0.721461, 0.03466, 8, 3.86616, 0.473338, 0.471516, 0.0414932
0.741346, 0.034671, 8, 3.76557, 0.444594, 0.444396, 0.0132783
0.761225, 0.034675, 8, 3.6831, 0.445276, 0.445106, -0.0123103
0.78113, 0.034686, 8, 3.6138, 0.464978, 0.464562, -0.0196659
0.801077, 0.03469, 8, 3.5464, 0.481936, 0.481879, -0.00742562
0.821077, 0.034684, 8, 3.47327, 0.481917, 0.481757, 0.0124186
0.841153, 0.034652, 8, 3.39391, 0.463636, 0.462824, 0.0274214
0.861334, 0.034583, 8, 3.31263, 0.43478, 0.433624, 0.0316867
0.88154, 0.034568, 8, 3.23633, 0.407676, 0.406921, 0.024806
0.901627, 0.034619, 8, 3.17212, 0.392722, 0.392621, 0.00890995
0.92161, 0.034638, 8, 3.12423, 0.396205, 0.396023, -0.0119961
0.941489, 0.034653, 8, 3.09257, 0.420025, 0.418758, -0.0325929
0.96135, 0.034667, 8, 3.07232, 0.460067, 0.457581, -0.0477674
0.981221, 0.034669, 8, 3.05587, 0.508163, 0.505253, -0.0543013
1.00112, 0.034681, 8, 3.03539, 0.55586, 0.553449, -0.0517119
1.02106, 0.034687, 8, 3.0053, 0.595783, 0.594298, -0.0420375
1.04106, 0.034681, 8, 2.96322, 0.623363, 0.622705, -0.0286526
1.06115, 0.034651, 8, 2.9096, 0.637218, 0.637038, -0.015131
1.08133, 0.034581, 8, 2.84656, 0.638441, 0.638431, -0.00357662
1.10151, 0.034569, 8, 2.77707, 0.630988, 0.630965, 0.00540735
1.12163, 0.034614, 8, 2.70315, 0.617436, 0.617301, 0.0129112
1.14159, 0.034636, 8, 2.62605, 0.598016, 0.59769, 0.0197602
1.1615, 0.034645, 8, 2.54521, 0.573097, 0.572468, 0.0268471
1.18136, 0.034661, 8, 2.46007, 0.543027, 0.541949, 0.034202
1.20123, 0.034671, 8, 2.36989, 0.507867, 0.506198, 0.0411403
1.22113, 0.034682, 8, 2.27497, 0.468599, 0.466314, 0.0462239
1.24108, 0.034691, 8, 2.17702, 0.427478, 0.424865, 0.0471876
1.26109, 0.034681, 8, 2.08012, 0.388618, 0.386362, 0.0418109
1.28117, 0.034647, 8, 1.99027, 0.358212, 0.35704, 0.0289535
1.30133, 0.034577, 8, 1.9143, 0.343112, 0.342971, 0.009832
1.32154, 0.034564, 8, 1.85708, 0.349459, 0.349255, -0.0119413
1.34163, 0.034613, 8, 1.81952, 0.376864, 0.375485, -0.0322119
1.36161, 0.034634, 8, 1.79746, 0.419488, 0.416888, -0.0466332
1.38149, 0.034646, 8, 1.7839, 0.469608, 0.466592, -0.0531346
1.40136, 0.034655, 8, 1.77145, 0.519568, 0.516987, -0.0517185
1.42123, 0.034674, 8, 1.75434, 0.563187, 0.561449, -0.044216
1.44113, 0.034683, 8, 1.72911, 0.596397, 0.595462, -0.033378
1.46106, 0.034689, 8, 1.69464, 0.617711, 0.617332, -0.0216386
1.48106, 0.034683, 8, 1.65138, 0.627558, 0.627466, -0.0107501
1.50114, 0.034651, 8, 1.60059, 0.627423, 0.627421, -0.00154295
1.52132, 0.034581, 8, 1.54365, 0.619073, 0.619042, 0.00626644
1.54148, 0.034569, 8, 1.48205, 0.60508, 0.604935, 0.0132329
1.56161, 0.034616, 8, 1.41634, 0.5864, 0.586045, 0.020406
1.58157, 0.034642, 8, 1.34693, 0.562068, 0.561378, 0.0278366
1.60148, 0.034651, 8, 1.27322, 0.531877, 0.530695, 0.0354437
1.62136, 0.034661, 8, 1.19519, 0.496456, 0.494657, 0.0422199
1.64123, 0.034674, 8, 1.11369, 0.457214, 0.45484, 0.046532
1.66113, 0.034685, 8, 1.03098, 0.416939, 0.414334, 0.0465324
1.68108, 0.034689, 8, 0.950986, 0.37978, 0.377571, 0.0409015
1.70108, 0.034678, 8, 0.878695, 0.350735, 0.349491, 0.0295136
1.72115, 0.034644, 8, 0.81874, 0.334555, 0.334277, 0.0136416
1.74133, 0.034573, 8, 0.774118, 0.334301, 0.334275, -0.00415675
1.76151, 0.034563, 8, 0.745049, 0.350968, 0.350349, -0.0208298
1.78163, 0.034613, 8, 0.728831, 0.381066, 0.379542, -0.0340401
1.80158, 0.034639, 8, 0.72084, 0.418704, 0.416593, -0.0419972
1.82149, 0.034649, 8, 0.715813, 0.458791, 0.456643, -0.0443423
1.84136, 0.034657, 8, 0.709337, 0.496937, 0.495176, -0.041805
1.86123, 0.034675, 8, 0.698188, 0.529656, 0.528466, -0.0354864
1.88113, 0.034683, 8, 0.680586, 0.554551, 0.553896, -0.0269383
1.90107, 0.034688, 8, 0.655833, 0.570421, 0.570159, -0.0172969
1.92108, 0.03468, 8, 0.624097, 0.577066, 0.577018, -0.00749541
1.94116, 0.034649, 8, 0.585781, 0.574689, 0.574685, 0.00196514
1.96131, 0.034581, 8, 0.541499, 0.563899, 0.563792, 0.0109803
1.98153, 0.034568, 8, 0.49171, 0.546249, 0.545908, 0.0192989
2.00162, 0.034624, 8, 0.437476, 0.52358, 0.522894, 0.0267884
2.02158, 0.034662, 8, 0.379519, 0.495906, 0.494828, 0.0326773
2.04147, 0.034686, 8, 0.319022, 0.465248, 0.463846, 0.036088
2.06123, 0.034702, 8, 0.257889, 0.433653, 0.43208, 0.0368951
2.08094, 0.034735, 8, 0.198375, 0.404782, 0.403432, 0.0330304
2.10023, 0.034582, 8, 0.144382, 0.378808, 0.37784, 0.0270621
2.11916, 0.03422, 8, 0.0984539, 0.36083, 0.360521, 0.0149231
2.13698, 0.03294, 8, 0.0635829, 0.341924, 0.341896, 0.0043632
2.15391, 0.031227, 8, 0.0381623, 0.328854, 0.3288, -0.00595656
2.17062, 0.032323, 8, 0.0196147, 0.356167, 0.355374, -0.0237647
0.034428, 0.33042, 8, 5.79993, 0.95623, 0.953766, 0.0686026
2.17261, 0.0504, 8, 0.0117104, 0.512771, 0.510159, -0.051694
0.03469, 0.349952, 8, 5.76673, 0.768206, 0.766449, 0.0519165
0.035718, 0.369984, 8, 5.74639, 0.546805, 0.545897, 0.0315051
0.034405, 0.311168, 8, 5.8482, 1.10565, 1.10372, 0.0651818
0.034282, 0.292163, 8, 5.90981, 1.22406, 1.22274, 0.0567985
0.034145, 0.27306, 8, 5.97722, 1.32152, 1.32001, 0.0630885
0.034347, 0.253792, 8, 6.04095, 1.39819, 1.39605, 0.0772454
0.034588, 0.234508, 8, 6.09293, 1.44837, 1.4465, 0.0734559
0.034836, 0.214987, 8, 6.12452, 1.47102, 1.47088, 0.020402
0.034971, 0.195455, 8, 6.12116, 1.46998, 1.46978, -0.02439
0.034905, 0.175898, 8, 6.07529, 1.44936, 1.44805, -0.0616851
0.034828, 0.156212, 8, 5.99906, 1.40779, 1.4034, -0.111115
0.034745, 0.136629, 8, 5.91407, 1.33182, 1.32681, -0.115351
0.034425, 0.117014, 8, 5.82931, 1.22546, 1.22128, -0.101159
0.033891, 0.097543, 8, 5.75446, 1.09612, 1.09226, -0.091928
0.033199, 0.078392, 8, 5.6994, 0.941154, 0.938081, -0.0759964
0.034728, 0.0585, 8, 5.6605, 0.750665, 0.748605, -0.0555667
0.199524, 0.115525, 8, 4.59373, 2.34087, 2.26503, -0.591019
2.17073, 0.068393, 8, 0.00302803, 0.616393, 0.612686, -0.0675
2.1688, 0.086911, 8, -0.00951006, 0.716428, 0.712052, -0.079058
2.16816, 0.10652, 8, -0.0258463, 0.860387, 0.856122, -0.0855629
2.16828, 0.126389, 8, -0.0374257, 1.04634, 1.04247, -0.0898492
2.1684, 0.145848, 8, -0.038497, 1.23261, 1.22933, -0.0898608
2.16845, 0.1652, 8, -0.0288054, 1.40035, 1.3977, -0.0860368
2.16873, 0.185079, 8, -0.0081378, 1.53847, 1.53645, -0.0787704
2.16869, 0.204413, 8, 0.017157, 1.61972, 1.61815, -0.0713424
2.16885, 0.224338, 8, 0.0447623, 1.64748, 1.64612, -0.0667987
2.16872, 0.243742, 8, 0.0682957, 1.62556, 1.62425, -0.0651994
2.16854, 0.263218, 8, 0.0861504, 1.56005, 1.55856, -0.0682861
2.16838, 0.282733, 8, 0.0968672, 1.4541, 1.4524, -0.0703012
2.16853, 0.302691, 8, 0.100256, 1.3058, 1.30431, -0.0621992
2.16853, 0.322083, 8, 0.0979567, 1.13157, 1.13062, -0.0463932
2.16866, 0.341146, 8, 0.0928269, 0.942513, 0.942103, -0.0277839
2.16989, 0.359635, 8, 0.0850282, 0.743572, 0.743466, -0.0125556
2.17274, 0.375516, 8, 0.0736961, 0.556739, 0.556727, -0.00369747
2.11949, 0.370988, 8, 0.193257, 0.623766, 0.623669, 0.0109707
2.13909, 0.372405, 8, 0.154686, 0.60858, 0.608559, 0.00502508
2.15709, 0.374477, 8, 0.113106, 0.574096, 0.57402, -0.00934172
2.09917, 0.37203, 8, 0.224984, 0.600233, 0.599881, 0.0205599
2.07877, 0.373326, 8, 0.249677, 0.566239, 0.565502, 0.0288946
2.05861, 0.374427, 8, 0.267164, 0.526929, 0.525798, 0.0345105
2.03849, 0.374973, 8, 0.279549, 0.489483, 0.48804, 0.0375466
2.01849, 0.375276, 8, 0.288951, 0.452234, 0.450691, 0.0373208
1.99844, 0.375426, 8, 0.298577, 0.41707, 0.415755, 0.033091
1.97831, 0.37545, 8, 0.312157, 0.387173, 0.386365, 0.0249977
1.95827, 0.375397, 8, 0.333307, 0.366236, 0.365986, 0.0135152
1.93832, 0.375369, 8, 0.364905, 0.356047, 0.356047, -0.000161008
1.91843, 0.375347, 8, 0.408389, 0.358484, 0.3582, -0.0142796
1.89856, 0.375337, 8, 0.463472, 0.37331, 0.37235, -0.0267464
1.8787, 0.375327, 8, 0.528187, 0.398635, 0.396985, -0.0362306
1.85879, 0.375307, 8, 0.599525, 0.431538, 0.429533, -0.0415497
1.83884, 0.375301, 8, 0.673862, 0.468169, 0.46623, -0.0425586
1.81884, 0.375317, 8, 0.747959, 0.504982, 0.503422, -0.0396593
1.79877, 0.375353, 8, 0.819535, 0.539057, 0.53799, -0.0339036
1.7786, 0.375423, 8, 0.88704, 0.56812, 0.567516, -0.0261822
1.75842, 0.375432, 8, 0.949432, 0.591965, 0.591699, -0.0177441
1.73832, 0.37538, 8, 1.0061, 0.609159, 0.609097, -0.00869655
1.71834, 0.375358, 8, 1.05643, 0.617932, 0.617931, 0.00101295
1.69844, 0.375343, 8, 1.09992, 0.617518, 0.617413, 0.0114092
1.67857, 0.375333, 8, 1.13591, 0.606968, 0.606558, 0.0223006
1.65868, 0.375319, 8, 1.16394, 0.58589, 0.58497, 0.0328211
1.63879, 0.37531, 8, 1.18422, 0.554694, 0.553134, 0.0415596
1.61883, 0.375306, 8, 1.19817, 0.515382, 0.513255, 0.0467724
1.59884, 0.375317, 8, 1.20877, 0.471515, 0.469191, 0.046753
1.57876, 0.375354, 8, 1.22061, 0.428006, 0.426087, 0.040483
1.5586, 0.375423, 8, 1.23932, 0.390855, 0.389849, 0.0280234
1.53842, 0.375432, 8, 1.2702, 0.366806, 0.366632, 0.0112831
1.5183, 0.375385, 8, 1.31653, 0.360075, 0.360004, -0.00715484
1.49833, 0.375358, 8, 1.37852, 0.370306, 0.369531, -0.023934
1.47843, 0.37535, 8, 1.4536, 0.394445, 0.392763, -0.0363979
1.45857, 0.375333, 8, 1.53735, 0.427976, 0.425795, -0.0431562
1.43869, 0.375316, 8, 1.62505, 0.465801, 0.463672, -0.0444833
1.41881, 0.37531, 8, 1.71273, 0.503825, 0.502089, -0.0417897
1.39885, 0.375304, 8, 1.79845, 0.539755, 0.538487, -0.03698
1.37884, 0.375316, 8, 1.88122, 0.57231, 0.571441, -0.0315381
1.35877, 0.37535, 8, 1.96114, 0.601194, 0.600627, -0.0261047
1.33861, 0.375421, 8, 2.03837, 0.625938, 0.625613, -0.0201784
1.31842, 0.37543, 8, 2.11225, 0.646929, 0.646793, -0.0132272
1.29831, 0.375381, 8, 2.18141, 0.661599, 0.661587, -0.00387881
1.27834, 0.375356, 8, 2.24363, 0.665984, 0.665927, 0.00869756
1.25843, 0.375342, 8, 2.29663, 0.656805, 0.656348, 0.0245148
1.23857, 0.375337, 8, 2.33789, 0.631351, 0.629949, 0.0420477
1.21869, 0.37532, 8, 2.36592, 0.589329, 0.586465, 0.0580337
1.19878, 0.375306, 8, 2.38163, 0.533367, 0.529018, 0.0679678
1.17884, 0.375308, 8, 2.38966, 0.47011, 0.465226, 0.0675906
1.15883, 0.375319, 8, 2.39856, 0.409569, 0.405845, 0.0551033
1.13875, 0.375353, 8, 2.41871, 0.363031, 0.361578, 0.0324435
1.11859, 0.375421, 8, 2.45857, 0.339808, 0.339773, 0.00487988
1.0984, 0.375431, 8, 2.52102, 0.343678, 0.343049, -0.0207836
1.07831, 0.375379, 8, 2.60226, 0.370213, 0.368084, -0.0396407
1.05833, 0.375356, 8, 2.69522, 0.409406, 0.406416, -0.0493917
1.03843, 0.375349, 8, 2.79267, 0.453448, 0.450594, -0.0507945
1.01856, 0.375335, 8, 2.8895, 0.496694, 0.494542, -0.0461938
0.998679, 0.37532, 8, 2.98287, 0.535008, 0.533643, -0.0381933
0.978783, 0.375312, 8, 3.07184, 0.566008, 0.565248, -0.029321
0.958849, 0.375309, 8, 3.15721, 0.589673, 0.589265, -0.021937
0.938855, 0.375318, 8, 3.24075, 0.608381, 0.608132, -0.0174222
0.918779, 0.375348, 8, 3.32383, 0.625378, 0.625191, -0.0152971
0.898611, 0.375418, 8, 3.40569, 0.642008, 0.641874, -0.0131075
0.878427, 0.375428, 8, 3.48336, 0.658433, 0.658371, -0.00898715
0.858312, 0.375379, 8, 3.55334, 0.671126, 0.671122, -0.00215984
0.838326, 0.375362, 8, 3.61316, 0.675856, 0.675823, 0.00667711
0.818433, 0.375347, 8, 3.66245, 0.67162, 0.671438, 0.0156078
0.79856, 0.375334, 8, 3.70251, 0.659173, 0.658784, 0.022628
0.778688, 0.375325, 8, 3.73604, 0.641098, 0.640524, 0.0271241
0.758795, 0.375317, 8, 3.76627, 0.619892, 0.619149, 0.030346
0.738855, 0.375311, 8, 3.79563, 0.596031, 0.594992, 0.0351924
0.718842, 0.375321, 8, 3.82443, 0.566839, 0.565069, 0.0447567
0.698766, 0.375355, 8, 3.84984, 0.527347, 0.524046, 0.0589104
0.678596, 0.375424, 8, 3.86764, 0.473512, 0.468336, 0.0698181
0.658393, 0.375435, 8, 3.87856, 0.411453, 0.406614, 0.0629234
0.638306, 0.375384, 8, 3.89622, 0.363624, 0.362401, 0.0297992
0.618323, 0.375363, 8, 3.93738, 0.35542, 0.35517, -0.0133147
0.598425, 0.375354, 8, 3.99999, 0.383393, 0.381356, -0.0394685
0.578558, 0.375335, 8, 4.06797, 0.422664, 0.419992, -0.0474577
0.558693, 0.375325, 8, 4.13775, 0.470289, 0.466515, -0.0594589
0.538786, 0.375313, 8, 4.21741, 0.540832, 0.534975, -0.0793803
0.51885, 0.375312, 8, 4.30333, 0.632014, 0.625068, -0.0934394
0.498855, 0.375322, 8, 4.38783, 0.734816, 0.727767, -0.101539
0.478788, 0.375369, 8, 4.46859, 0.845059, 0.83853, -0.104845
0.458621, 0.375448, 8, 4.54021, 0.951644, 0.94611, -0.102484
0.438419, 0.375468, 8, 4.60463, 1.0492, 1.0445, -0.0992692
0.418336, 0.375436, 8, 4.66462, 1.13222, 1.12873, -0.0888014
0.398335, 0.375357, 8, 4.71746, 1.19316, 1.19086, -0.0740763
0.378419, 0.375231, 8, 4.76717, 1.23342, 1.23198, -0.0596025
0.358568, 0.375021, 8, 4.81498, 1.25851, 1.25771, -0.0449621
0.338731, 0.374744, 8, 4.86404, 1.27015, 1.26982, -0.028966
0.318848, 0.374606, 8, 4.91427, 1.26548, 1.26538, -0.015346
0.298889, 0.374291, 8, 4.96965, 1.25424, 1.25424, 0.00177831
0.278857, 0.374042, 8, 5.03288, 1.233, 1.23284, 0.0198462
0.25877, 0.374252, 8, 5.10766, 1.19035, 1.18977, 0.036976
0.23872, 0.37473, 8, 5.185, 1.12135, 1.12023, 0.0501337
0.218607, 0.375191, 8, 5.27118, 1.06756, 1.06452, 0.0805854
0.19853, 0.375173, 8, 5.358, 0.991881, 0.98851, 0.0817105
0.178485, 0.374855, 8, 5.44219, 0.927099, 0.920897, 0.10706
0.158432, 0.37442, 8, 5.51641, 0.840383, 0.834352, 0.100495
0.138512, 0.374332, 8, 5.58253, 0.769875, 0.762272, 0.107929
0.118657, 0.374806, 8, 5.63499, 0.674549, 0.669682, 0.0808772
0.098438, 0.375372, 8, 5.67708, 0.617537, 0.612251, 0.0806243
