x, y, t, p, sqrt(u^2+v^2), u, v
1.92835, 0.392675, 9, 0.540142, 0.281016, 0.280832, 0.0101796
1.9085, 0.392672, 9, 0.54935, 0.254924, 0.25469, 0.010931
1.88867, 0.392662, 9, 0.556355, 0.227239, 0.226996, 0.0105106
1.86882, 0.392651, 9, 0.5643, 0.200858, 0.200668, 0.00873986
1.84896, 0.392647, 9, 0.576883, 0.178966, 0.178875, 0.00568011
1.82907, 0.392644, 9, 0.597836, 0.164768, 0.16476, 0.00165229
1.80912, 0.392651, 9, 0.63021, 0.160511, 0.160486, -0.00280469
1.78906, 0.392681, 9, 0.675627, 0.167166, 0.167023, -0.00691549
1.76865, 0.392807, 9, 0.734573, 0.183514, 0.18323, -0.0102126
1.74827, 0.392697, 9, 0.80399, 0.21098, 0.210629, -0.0121544
1.72825, 0.392679, 9, 0.878637, 0.241621, 0.241291, -0.0126274
1.70836, 0.392674, 9, 0.955451, 0.273057, 0.272809, -0.0116405
1.68851, 0.392671, 9, 1.03161, 0.302475, 0.302314, -0.00987241
1.66867, 0.392664, 9, 1.10513, 0.327928, 0.327838, -0.00769306
1.64883, 0.392657, 9, 1.17488, 0.348238, 0.348196, -0.00543384
1.62896, 0.392647, 9, 1.24038, 0.363057, 0.363043, -0.00320825
1.60906, 0.392645, 9, 1.30115, 0.371977, 0.371975, -0.000947041
1.58911, 0.392651, 9, 1.35662, 0.374733, 0.37473, 0.00147919
1.56906, 0.392681, 9, 1.40607, 0.370289, 0.370266, 0.00410727
1.54864, 0.392807, 9, 1.44863, 0.356564, 0.356491, 0.0071975
1.52826, 0.392698, 9, 1.4824, 0.338713, 0.338559, 0.0102191
1.50824, 0.39268, 9, 1.50731, 0.312258, 0.312002, 0.0126351
1.48835, 0.392674, 9, 1.52519, 0.279886, 0.279542, 0.0138733
1.46851, 0.392667, 9, 1.53928, 0.244895, 0.24453, 0.0133619
1.44867, 0.392663, 9, 1.55429, 0.211502, 0.211224, 0.0108514
1.42883, 0.392652, 9, 1.57586, 0.184654, 0.184541, 0.00647372
1.40896, 0.392643, 9, 1.60933, 0.168641, 0.168639, 0.000924104
1.38907, 0.392641, 9, 1.65814, 0.166136, 0.166069, -0.00472459
1.36912, 0.39265, 9, 1.72297, 0.177131, 0.176884, -0.00934926
1.34906, 0.392679, 9, 1.80161, 0.199108, 0.198741, -0.0120861
1.32865, 0.392806, 9, 1.89057, 0.227574, 0.227216, -0.012763
1.30826, 0.392696, 9, 1.98379, 0.261809, 0.261521, -0.0122761
1.28825, 0.392679, 9, 2.07521, 0.293145, 0.292947, -0.0107695
1.26835, 0.392673, 9, 2.16376, 0.320916, 0.320797, -0.00875248
1.24851, 0.392668, 9, 2.24872, 0.344205, 0.344138, -0.00680856
1.22866, 0.392659, 9, 2.33001, 0.362799, 0.362765, -0.00492306
1.20883, 0.392653, 9, 2.40759, 0.376423, 0.376411, -0.00302734
1.18895, 0.392645, 9, 2.48131, 0.384865, 0.384864, -0.000891569
1.16905, 0.392643, 9, 2.55022, 0.387114, 0.38711, 0.00175265
1.14911, 0.39265, 9, 2.61263, 0.38174, 0.381706, 0.00508402
1.12905, 0.392681, 9, 2.66659, 0.366736, 0.366628, 0.00892031
1.10864, 0.392805, 9, 2.71032, 0.339541, 0.3393, 0.0127847
1.08826, 0.392697, 9, 2.7418, 0.30662, 0.306205, 0.0159406
1.06824, 0.392678, 9, 2.76305, 0.266915, 0.266395, 0.0166434
1.04835, 0.392673, 9, 2.77947, 0.226776, 0.22632, 0.0143667
1.0285, 0.392667, 9, 2.79835, 0.19317, 0.192944, 0.00934368
1.00867, 0.392664, 9, 2.82711, 0.172041, 0.172021, 0.00265775
0.988822, 0.392656, 9, 2.87086, 0.166833, 0.166785, -0.00397161
0.968963, 0.39265, 9, 2.9307, 0.176854, 0.176625, -0.00899517
0.949061, 0.392645, 9, 3.0039, 0.198131, 0.197796, -0.0115077
0.929118, 0.392651, 9, 3.08535, 0.224739, 0.224448, -0.0114396
0.909058, 0.392678, 9, 3.17013, 0.250538, 0.250367, -0.00924292
0.888651, 0.392804, 9, 3.25503, 0.269681, 0.269622, -0.00564945
0.868259, 0.392695, 9, 3.33725, 0.283628, 0.283616, -0.00263487
0.848248, 0.392678, 9, 3.41682, 0.288611, 0.288608, -0.00115351
0.828356, 0.392672, 9, 3.49887, 0.291805, 0.291794, -0.00261064
0.808506, 0.392671, 9, 3.58772, 0.300473, 0.300407, -0.00627377
0.788669, 0.392665, 9, 3.68418, 0.318777, 0.318632, -0.00961464
0.76883, 0.392659, 9, 3.78427, 0.344521, 0.344363, -0.0104206
0.748956, 0.392648, 9, 3.88155, 0.371413, 0.371322, -0.00818513
0.729057, 0.392645, 9, 3.96993, 0.392226, 0.392207, -0.00384942
0.709112, 0.392652, 9, 4.04582, 0.402165, 0.402163, 0.00122932
0.689057, 0.392682, 9, 4.10826, 0.398935, 0.398888, 0.0060734
0.668648, 0.392805, 9, 4.15744, 0.381155, 0.381009, 0.0105735
0.648257, 0.392696, 9, 4.19253, 0.356209, 0.355913, 0.0145202
0.628237, 0.392679, 9, 4.2134, 0.319814, 0.319287, 0.0183474
0.608351, 0.392673, 9, 4.22037, 0.274547, 0.273759, 0.0207848
0.588501, 0.392671, 9, 4.21636, 0.225833, 0.225035, 0.0189745
0.568668, 0.392666, 9, 4.21063, 0.185854, 0.185529, 0.0109987
0.548817, 0.392653, 9, 4.2145, 0.167077, 0.167076, 0.000573136
0.528962, 0.392649, 9, 4.23224, 0.170616, 0.17049, -0.0065629
0.509061, 0.392646, 9, 4.26025, 0.188797, 0.188529, -0.0100619
0.489118, 0.392653, 9, 4.29554, 0.217895, 0.217441, -0.0140646
0.469059, 0.392681, 9, 4.33901, 0.260527, 0.259796, -0.0195039
0.448659, 0.392818, 9, 4.39153, 0.316615, 0.315716, -0.0238453
0.428264, 0.392708, 9, 4.45088, 0.391209, 0.390192, -0.028182
0.408236, 0.392679, 9, 4.51306, 0.470164, 0.469187, -0.0303017
0.388341, 0.392635, 9, 4.57722, 0.553186, 0.55231, -0.0311109
0.368483, 0.392564, 9, 4.64323, 0.635266, 0.634531, -0.0305297
0.348648, 0.392507, 9, 4.71106, 0.710765, 0.710217, -0.0278946
0.328806, 0.39238, 9, 4.78226, 0.777973, 0.777593, -0.024322
0.30894, 0.392232, 9, 4.85855, 0.832135, 0.831914, -0.0191644
0.289041, 0.392202, 9, 4.93955, 0.864829, 0.864736, -0.0126481
0.269109, 0.392146, 9, 5.02501, 0.878993, 0.878984, -0.00392511
0.249106, 0.392263, 9, 5.11521, 0.865242, 0.865237, 0.00282883
0.228751, 0.392574, 9, 5.21068, 0.827286, 0.827169, 0.0138801
0.208329, 0.392621, 9, 5.30188, 0.770638, 0.770431, 0.0178833
0.188288, 0.39253, 9, 5.38832, 0.712902, 0.712251, 0.0304477
0.168343, 0.392373, 9, 5.46431, 0.639726, 0.63929, 0.0236269
0.148485, 0.392241, 9, 5.5327, 0.573138, 0.571878, 0.037975
0.128672, 0.392309, 9, 5.58286, 0.487862, 0.487424, 0.0206652
0.10882, 0.392565, 9, 5.62873, 0.424414, 0.423294, 0.0308152
0.089023, 0.393151, 9, 5.65697, 0.34695, 0.346567, 0.0162867
0.069344, 0.393789, 9, 5.68023, 0.296315, 0.295902, 0.0156388
0.051786, 0.395986, 9, 5.69367, 0.229226, 0.229069, 0.00850375
0.035662, 0.390202, 9, 5.70173, 0.292952, 0.292789, 0.00975692
0.213142, 0.132475, 9, 4.16095, 1.50019, 1.49398, -0.136383
0.238322, 0.142937, 9, 4.30471, 0.366772, 0.363459, 0.0491846
0.257621, 0.161593, 9, 4.2859, 0.0229839, -0.0176596, -0.0147105
0.26775, 0.18656, 9, 4.3552, 0.136436, -0.0548983, 0.124904
0.267157, 0.213855, 9, 4.42873, 0.219161, -0.0218982, 0.218065
0.256113, 0.238903, 9, 4.54592, 0.0923437, -0.0490461, 0.0782422
0.236845, 0.257788, 9, 4.61434, 0.263865, 0.262444, -0.0273417
0.212379, 0.26758, 9, 4.39387, 1.45635, 1.44399, 0.18933
0.186017, 0.266559, 9, 4.40784, 2.15445, 1.9886, 0.828947
0.161844, 0.256089, 9, 5.0448, 2.30395, 1.84688, 1.37741
0.14341, 0.23725, 9, 6.09843, 1.75576, 1.16957, 1.3095
0.133156, 0.212428, 9, 6.93288, 0.847504, 0.649345, 0.544622
0.133266, 0.185664, 9, 6.8738, 0.864903, 0.664032, -0.554184
0.143986, 0.161402, 9, 5.97266, 1.75234, 1.19641, -1.28035
0.162809, 0.143301, 9, 4.91475, 2.26647, 1.8273, -1.34085
0.186862, 0.132759, 9, 4.21349, 2.23462, 2.0843, -0.805747
0.061887, 0.035538, 9, 5.61476, 0.542135, 0.538746, -0.0605258
0.039167, 0.036875, 9, 5.63082, 0.515289, 0.514111, -0.0348289
0.101919, 0.034671, 9, 5.55799, 0.650036, 0.643385, -0.0927475
0.121631, 0.035012, 9, 5.50668, 0.712573, 0.7056, -0.099448
0.141452, 0.035195, 9, 5.44681, 0.80083, 0.793822, -0.105708
0.161551, 0.035431, 9, 5.36594, 0.905617, 0.897294, -0.122503
0.181692, 0.035421, 9, 5.27556, 0.975063, 0.970738, -0.0917313
0.201703, 0.034832, 9, 5.17938, 1.05836, 1.05456, -0.0896369
0.221771, 0.034278, 9, 5.08169, 1.10328, 1.10229, -0.0468279
0.241762, 0.034356, 9, 4.98929, 1.17181, 1.1712, -0.0377895
0.261583, 0.034725, 9, 4.90836, 1.1953, 1.1953, -0.00315324
0.28142, 0.034949, 9, 4.84254, 1.21984, 1.21973, 0.0166945
0.301309, 0.034994, 9, 4.7883, 1.22142, 1.22102, 0.0310033
0.321178, 0.03501, 9, 4.74888, 1.20848, 1.20763, 0.045281
0.341091, 0.034936, 9, 4.72083, 1.18913, 1.18813, 0.0486487
0.361046, 0.034841, 9, 4.70273, 1.162, 1.16089, 0.0507733
0.381049, 0.034778, 9, 4.68987, 1.13822, 1.13724, 0.047098
0.401138, 0.034674, 9, 4.67999, 1.11153, 1.11047, 0.0485171
0.421327, 0.034571, 9, 4.66549, 1.08143, 1.08037, 0.0478744
0.441498, 0.034547, 9, 4.65106, 1.05258, 1.05165, 0.0442966
0.461618, 0.034602, 9, 4.62855, 1.01198, 1.01039, 0.0566876
0.48157, 0.034634, 9, 4.58665, 0.946962, 0.944569, 0.0672723
0.501477, 0.034653, 9, 4.5363, 0.872056, 0.869593, 0.0654949
0.52135, 0.03466, 9, 4.47863, 0.791427, 0.788432, 0.0687923
0.541222, 0.034683, 9, 4.40341, 0.702232, 0.69814, 0.0756974
0.561119, 0.034686, 9, 4.31277, 0.611305, 0.606043, 0.0800364
0.58107, 0.034691, 9, 4.2119, 0.52554, 0.519452, 0.0797614
0.601071, 0.034679, 9, 4.10759, 0.450856, 0.444822, 0.0735132
0.621152, 0.034641, 9, 4.00608, 0.389385, 0.384315, 0.0626323
0.641308, 0.034572, 9, 3.91156, 0.340588, 0.338326, 0.0391859
0.661478, 0.034564, 9, 3.83497, 0.321478, 0.321475, -0.00146768
0.681572, 0.034619, 9, 3.78496, 0.347497, 0.344933, -0.0421367
0.701564, 0.034643, 9, 3.75144, 0.398897, 0.394669, -0.0579296
0.721461, 0.03466, 9, 3.71625, 0.445519, 0.443079, -0.0465586
0.741346, 0.034671, 9, 3.67175, 0.472979, 0.472309, -0.0251707
0.761225, 0.034675, 9, 3.62219, 0.483362, 0.483247, -0.010547
0.78113, 0.034686, 9, 3.57499, 0.487443, 0.487372, -0.00831316
0.801077, 0.03469, 9, 3.53518, 0.495631, 0.495395, -0.0152961
0.821077, 0.034684, 9, 3.5036, 0.513237, 0.51262, -0.0251585
0.841153, 0.034652, 9, 3.47716, 0.539177, 0.538197, -0.0324849
0.861334, 0.034583, 9, 3.45058, 0.568276, 0.567233, -0.0344216
0.88154, 0.034568, 9, 3.41875, 0.595983, 0.595169, -0.0311437
0.901627, 0.034619, 9, 3.37857, 0.618052, 0.617581, -0.0241239
0.92161, 0.034638, 9, 3.32902, 0.63101, 0.630823, -0.0153261
0.941489, 0.034653, 9, 3.27068, 0.635177, 0.635144, -0.00649909
0.96135, 0.034667, 9, 3.20498, 0.631794, 0.631793, 0.0011725
0.981221, 0.034669, 9, 3.1338, 0.622409, 0.622364, 0.00753707
1.00112, 0.034681, 9, 3.05862, 0.608323, 0.608169, 0.0136796
1.02106, 0.034687, 9, 2.97967, 0.589014, 0.588648, 0.0207682
1.04106, 0.034681, 9, 2.89607, 0.563182, 0.562421, 0.0292767
1.06115, 0.034651, 9, 2.80658, 0.529804, 0.528408, 0.038437
1.08133, 0.034581, 9, 2.71065, 0.489152, 0.486949, 0.0463628
1.10151, 0.034569, 9, 2.60978, 0.444347, 0.441394, 0.051148
1.12163, 0.034614, 9, 2.50724, 0.399624, 0.396452, 0.0502475
1.14159, 0.034636, 9, 2.40902, 0.359706, 0.357321, 0.0413537
1.1615, 0.034645, 9, 2.32181, 0.331995, 0.331139, 0.0238222
1.18136, 0.034661, 9, 2.25255, 0.324533, 0.324533, -0.000292852
1.20123, 0.034671, 9, 2.20489, 0.342256, 0.341227, -0.0265269
1.22113, 0.034682, 9, 2.17739, 0.38336, 0.380231, -0.0488851
1.24108, 0.034691, 9, 2.16337, 0.439854, 0.435421, -0.0622857
1.26109, 0.034681, 9, 2.15347, 0.500856, 0.4967, -0.0643882
1.28117, 0.034647, 9, 2.13907, 0.556506, 0.553625, -0.0565508
1.30133, 0.034577, 9, 2.11463, 0.599577, 0.598065, -0.0425523
1.32154, 0.034564, 9, 2.07831, 0.627901, 0.627318, -0.0270569
1.34163, 0.034613, 9, 2.03134, 0.642174, 0.64204, -0.0130923
1.36161, 0.034634, 9, 1.97604, 0.643806, 0.643802, -0.00201277
1.38149, 0.034646, 9, 1.91481, 0.636466, 0.636436, 0.00624335
1.40136, 0.034655, 9, 1.8492, 0.622892, 0.622765, 0.0125755
1.42123, 0.034674, 9, 1.7802, 0.604887, 0.604614, 0.0181635
1.44113, 0.034683, 9, 1.70793, 0.582705, 0.58221, 0.0240168
1.46106, 0.034689, 9, 1.63194, 0.555948, 0.555099, 0.0307017
1.48106, 0.034683, 9, 1.55161, 0.523936, 0.522571, 0.0377972
1.50114, 0.034651, 9, 1.46682, 0.486712, 0.484735, 0.0438241
1.52132, 0.034581, 9, 1.37878, 0.445791, 0.443357, 0.0465181
1.54148, 0.034569, 9, 1.2913, 0.405917, 0.403496, 0.0442642
1.56161, 0.034616, 9, 1.20923, 0.372294, 0.370544, 0.0360538
1.58157, 0.034642, 9, 1.13833, 0.349452, 0.348746, 0.0222021
1.60148, 0.034651, 9, 1.08215, 0.341731, 0.341699, 0.00472789
1.62136, 0.034661, 9, 1.04226, 0.350991, 0.350737, -0.0133749
1.64123, 0.034674, 9, 1.01707, 0.375617, 0.374489, -0.029083
1.66113, 0.034685, 9, 1.00255, 0.411218, 0.409265, -0.0400316
1.68108, 0.034689, 9, 0.99335, 0.452139, 0.44989, -0.0450401
1.70108, 0.034678, 9, 0.984196, 0.492792, 0.490805, -0.044208
1.72115, 0.034644, 9, 0.9709, 0.528595, 0.527171, -0.0387709
1.74133, 0.034573, 9, 0.950817, 0.556241, 0.555418, -0.030254
1.76151, 0.034563, 9, 0.922965, 0.575222, 0.574854, -0.0205759
1.78163, 0.034613, 9, 0.887543, 0.585392, 0.585294, -0.0107285
1.80158, 0.034639, 9, 0.845492, 0.586241, 0.58624, -0.00132259
1.82149, 0.034649, 9, 0.79739, 0.578762, 0.578712, 0.00761909
1.84136, 0.034657, 9, 0.743711, 0.563949, 0.563716, 0.0161947
1.86123, 0.034675, 9, 0.684662, 0.542504, 0.541952, 0.0244667
1.88113, 0.034683, 9, 0.620393, 0.514987, 0.513996, 0.0319201
1.90107, 0.034688, 9, 0.551413, 0.482532, 0.481043, 0.0378719
1.92108, 0.03468, 9, 0.478981, 0.447003, 0.445115, 0.0410402
1.94116, 0.034649, 9, 0.405323, 0.411068, 0.409077, 0.0404073
1.96131, 0.034581, 9, 0.333806, 0.378054, 0.376413, 0.035189
1.98153, 0.034568, 9, 0.268324, 0.352957, 0.352019, 0.0257237
2.00162, 0.034624, 9, 0.212951, 0.339221, 0.338971, 0.0130414
2.02158, 0.034662, 9, 0.169783, 0.338262, 0.338259, -0.00148548
2.04147, 0.034686, 9, 0.138948, 0.350357, 0.349989, -0.0160586
2.06123, 0.034702, 9, 0.11901, 0.373727, 0.372644, -0.028433
2.08094, 0.034735, 9, 0.106698, 0.406017, 0.40426, -0.0377243
2.10023, 0.034582, 9, 0.0982448, 0.439484, 0.437503, -0.0416756
2.11916, 0.03422, 9, 0.0900434, 0.472037, 0.470113, -0.0425692
2.13698, 0.03294, 9, 0.0789247, 0.487196, 0.485825, -0.0365273
2.15391, 0.031227, 9, 0.0640718, 0.491567, 0.490748, -0.0283701
2.17062, 0.032323, 9, 0.045491, 0.528311, 0.527509, -0.0290997
0.034428, 0.33042, 9, 5.76307, 0.957383, 0.954708, 0.0715162
2.17261, 0.0504, 9, 0.0470287, 0.737636, 0.735685, -0.0536103
0.03469, 0.349952, 9, 5.73058, 0.769101, 0.767221, 0.0537401
0.035718, 0.369984, 9, 5.71123, 0.547324, 0.546343, 0.0327556
0.034405, 0.311168, 9, 5.81117, 1.107, 1.10483, 0.0693599
0.034282, 0.292163, 9, 5.87326, 1.22586, 1.22426, 0.0627159
0.034145, 0.27306, 9, 5.94209, 1.32351, 1.32163, 0.0705615
0.034347, 0.253792, 9, 6.00845, 1.40086, 1.39813, 0.0875061
0.034588, 0.234508, 9, 6.06452, 1.44994, 1.44739, 0.0859379
0.034836, 0.214987, 9, 6.10096, 1.47077, 1.47041, 0.0325738
0.034971, 0.195455, 9, 6.1029, 1.46966, 1.4696, -0.0133494
0.034905, 0.175898, 9, 6.06206, 1.44911, 1.44824, -0.0501623
0.034828, 0.156212, 9, 5.99001, 1.406, 1.40247, -0.0995709
0.034745, 0.136629, 9, 5.90817, 1.32884, 1.32466, -0.105362
0.034425, 0.117014, 9, 5.82495, 1.22317, 1.21957, -0.0937579
0.033891, 0.097543, 9, 5.75052, 1.09421, 1.09078, -0.0865402
0.033199, 0.078392, 9, 5.69497, 0.939974, 0.93715, -0.0728155
0.034728, 0.0585, 9, 5.65507, 0.749854, 0.747952, -0.0533811
0.199524, 0.115525, 9, 4.58698, 2.27645, 2.2073, -0.556811
2.17073, 0.068393, 9, 0.0526761, 0.909701, 0.906062, -0.0812895
2.1688, 0.086911, 9, 0.0579203, 1.05757, 1.04972, -0.12861
2.16816, 0.10652, 9, 0.0590221, 1.19186, 1.1769, -0.188209
2.16828, 0.126389, 9, 0.0564123, 1.32063, 1.29655, -0.251046
2.1684, 0.145848, 9, 0.0508324, 1.44625, 1.41511, -0.298487
2.16845, 0.1652, 9, 0.0456287, 1.55301, 1.51849, -0.325603
2.16873, 0.185079, 9, 0.0413282, 1.61657, 1.58117, -0.336477
2.16869, 0.204413, 9, 0.0388743, 1.62641, 1.59176, -0.33391
2.16885, 0.224338, 9, 0.0384868, 1.58099, 1.54935, -0.314706
2.16872, 0.243742, 9, 0.0402836, 1.48644, 1.45961, -0.28115
2.16854, 0.263218, 9, 0.0436613, 1.35172, 1.33086, -0.236587
2.16838, 0.282733, 9, 0.0479116, 1.18822, 1.17361, -0.185757
2.16853, 0.302691, 9, 0.0520062, 1.00893, 1.0002, -0.132412
2.16853, 0.322083, 9, 0.0561665, 0.845657, 0.841356, -0.0851815
2.16866, 0.341146, 9, 0.0586391, 0.701726, 0.700148, -0.047039
2.16989, 0.359635, 9, 0.057397, 0.554776, 0.554387, -0.0207838
2.17274, 0.375516, 9, 0.0530045, 0.405847, 0.405827, -0.00403681
2.11949, 0.370988, 9, 0.189249, 0.514842, 0.51341, -0.0383725
2.13909, 0.372405, 9, 0.136022, 0.471193, 0.470215, -0.0303473
2.15709, 0.374477, 9, 0.0897885, 0.427584, 0.426957, -0.0231474
2.09917, 0.37203, 9, 0.243987, 0.53241, 0.531308, -0.0342369
2.07877, 0.373326, 9, 0.297916, 0.545961, 0.545089, -0.030842
2.05861, 0.374427, 9, 0.347988, 0.557491, 0.557017, -0.0229833
2.03849, 0.374973, 9, 0.393737, 0.570071, 0.569878, -0.0148282
2.01849, 0.375276, 9, 0.434323, 0.57883, 0.5788, -0.0059277
1.99844, 0.375426, 9, 0.469389, 0.581598, 0.581586, 0.00367543
1.97831, 0.37545, 9, 0.498348, 0.57736, 0.577199, 0.0136362
1.95827, 0.375397, 9, 0.520602, 0.564536, 0.564057, 0.0232521
1.93832, 0.375369, 9, 0.53634, 0.542742, 0.541802, 0.03193
1.91843, 0.375347, 9, 0.546352, 0.513033, 0.511617, 0.0380908
1.89856, 0.375337, 9, 0.552497, 0.477993, 0.476239, 0.040908
1.8787, 0.375327, 9, 0.557551, 0.440911, 0.439161, 0.0392399
1.85879, 0.375307, 9, 0.565284, 0.406011, 0.404688, 0.0327526
1.83884, 0.375301, 9, 0.579919, 0.377479, 0.376854, 0.0216998
1.81884, 0.375317, 9, 0.605332, 0.35944, 0.359366, 0.00727854
1.79877, 0.375353, 9, 0.644209, 0.354902, 0.354799, -0.00855082
1.7786, 0.375423, 9, 0.69731, 0.364748, 0.363989, -0.0235074
1.75842, 0.375432, 9, 0.762851, 0.388272, 0.386658, -0.0353663
1.73832, 0.37538, 9, 0.836933, 0.421867, 0.419693, -0.0427743
1.71834, 0.375358, 9, 0.915156, 0.460118, 0.45791, -0.0450196
1.69844, 0.375343, 9, 0.993642, 0.499187, 0.497346, -0.0428396
1.67857, 0.375333, 9, 1.06989, 0.536029, 0.53471, -0.0375855
1.65868, 0.375319, 9, 1.14246, 0.568723, 0.567897, -0.0306421
1.63879, 0.37531, 9, 1.21075, 0.596061, 0.595617, -0.0230033
1.61883, 0.375306, 9, 1.27461, 0.61745, 0.617269, -0.0149657
1.59884, 0.375317, 9, 1.33352, 0.631917, 0.631886, -0.00627674
1.57876, 0.375354, 9, 1.38675, 0.638026, 0.638017, 0.00352495
1.5586, 0.375423, 9, 1.43302, 0.633903, 0.633732, 0.0147308
1.53842, 0.375432, 9, 1.4708, 0.619216, 0.618637, 0.02677
1.5183, 0.375385, 9, 1.49925, 0.593014, 0.591759, 0.0385568
1.49833, 0.375358, 9, 1.51882, 0.555462, 0.5534, 0.0478179
1.47843, 0.37535, 9, 1.5319, 0.509551, 0.506857, 0.0523256
1.45857, 0.375333, 9, 1.54273, 0.460573, 0.45783, 0.0501849
1.43869, 0.375316, 9, 1.55731, 0.414861, 0.412859, 0.0407066
1.41881, 0.37531, 9, 1.58205, 0.379315, 0.378506, 0.0247547
1.39885, 0.375304, 9, 1.62229, 0.359924, 0.359888, 0.0050981
1.37884, 0.375316, 9, 1.6804, 0.359491, 0.359193, -0.0146424
1.35877, 0.37535, 9, 1.75504, 0.376596, 0.375334, -0.0308071
1.33861, 0.375421, 9, 1.84193, 0.406422, 0.404338, -0.0411044
1.31842, 0.37543, 9, 1.9351, 0.444239, 0.441925, -0.0452859
1.29831, 0.375381, 9, 2.02911, 0.484797, 0.482741, -0.0446028
1.27834, 0.375356, 9, 2.12043, 0.523753, 0.522182, -0.0405416
1.25843, 0.375342, 9, 2.20791, 0.559528, 0.558437, -0.034921
1.23857, 0.375337, 9, 2.29137, 0.591263, 0.590568, -0.0286633
1.21869, 0.37532, 9, 2.37122, 0.618654, 0.618261, -0.0220343
1.19878, 0.375306, 9, 2.44758, 0.6408, 0.640631, -0.014744
1.17884, 0.375308, 9, 2.51993, 0.656234, 0.656207, -0.00594778
1.15883, 0.375319, 9, 2.58711, 0.662837, 0.662817, 0.00523934
1.13875, 0.375353, 9, 2.64671, 0.657322, 0.657044, 0.0191248
1.11859, 0.375421, 9, 2.69599, 0.636806, 0.635859, 0.0347269
1.0984, 0.375431, 9, 2.73253, 0.601765, 0.599745, 0.0492596
1.07831, 0.375379, 9, 2.75627, 0.554644, 0.551511, 0.058867
1.05833, 0.375356, 9, 2.77084, 0.500279, 0.496721, 0.0595575
1.03843, 0.375349, 9, 2.78345, 0.447582, 0.444803, 0.0498035
1.01856, 0.375335, 9, 2.80306, 0.406519, 0.405323, 0.0311536
0.998679, 0.37532, 9, 2.83746, 0.384922, 0.384841, 0.00789082
0.978783, 0.375312, 9, 2.89024, 0.38573, 0.385461, -0.0143975
0.958849, 0.375309, 9, 2.95983, 0.405643, 0.404463, -0.0309226
0.938855, 0.375318, 9, 3.04107, 0.437219, 0.435483, -0.0389281
0.918779, 0.375348, 9, 3.12755, 0.471734, 0.470208, -0.0379043
0.898611, 0.375418, 9, 3.21392, 0.500859, 0.500011, -0.0291359
0.878427, 0.375428, 9, 3.29662, 0.519314, 0.519065, -0.0160891
0.858312, 0.375379, 9, 3.37526, 0.52513, 0.525108, -0.00471043
0.838326, 0.375362, 9, 3.45352, 0.523814, 0.523808, -0.00245359
0.818433, 0.375347, 9, 3.53783, 0.528411, 0.52827, -0.0122104
0.79856, 0.375334, 9, 3.6324, 0.549132, 0.548418, -0.0279982
0.778688, 0.375325, 9, 3.73481, 0.585458, 0.584108, -0.0397224
0.758795, 0.375317, 9, 3.8377, 0.628533, 0.627175, -0.0412836
0.738855, 0.375311, 9, 3.93359, 0.668998, 0.668192, -0.0328274
0.718842, 0.375321, 9, 4.0174, 0.700233, 0.700005, -0.0178707
0.698766, 0.375355, 9, 4.08687, 0.718535, 0.718535, -0.000453964
0.678596, 0.375424, 9, 4.14197, 0.722321, 0.722124, 0.0168638
0.658393, 0.375435, 9, 4.18314, 0.712956, 0.712199, 0.0328592
0.638306, 0.375384, 9, 4.21083, 0.690785, 0.689117, 0.0479823
0.618323, 0.375363, 9, 4.22437, 0.654376, 0.65145, 0.0618167
0.598425, 0.375354, 9, 4.22293, 0.604754, 0.600851, 0.0685959
0.578558, 0.375335, 9, 4.21171, 0.550585, 0.547662, 0.0566661
0.558693, 0.375325, 9, 4.20554, 0.512552, 0.51194, 0.0250485
0.538786, 0.375313, 9, 4.21654, 0.508092, 0.50802, -0.0085894
0.51885, 0.375312, 9, 4.24228, 0.530983, 0.53017, -0.0293806
0.498855, 0.375322, 9, 4.2745, 0.56871, 0.566964, -0.0445307
0.478788, 0.375369, 9, 4.31265, 0.621958, 0.618552, -0.0650041
0.458621, 0.375448, 9, 4.3599, 0.695744, 0.690261, -0.0871793
0.438419, 0.375468, 9, 4.41498, 0.788819, 0.781824, -0.104817
0.418336, 0.375436, 9, 4.47447, 0.892963, 0.885382, -0.116109
0.398335, 0.375357, 9, 4.53574, 0.999603, 0.992412, -0.119685
0.378419, 0.375231, 9, 4.59874, 1.09818, 1.09223, -0.114158
0.358568, 0.375021, 9, 4.66209, 1.18151, 1.17722, -0.100565
0.338731, 0.374744, 9, 4.72988, 1.24324, 1.24058, -0.0812883
0.318848, 0.374606, 9, 4.8021, 1.27753, 1.27622, -0.0579536
0.298889, 0.374291, 9, 4.87972, 1.2915, 1.29116, -0.0295428
0.278857, 0.374042, 9, 4.96499, 1.28157, 1.28157, -0.00188895
0.25877, 0.374252, 9, 5.05728, 1.24337, 1.24308, 0.0268184
0.23872, 0.37473, 9, 5.14872, 1.17925, 1.17818, 0.0502206
0.218607, 0.375191, 9, 5.24488, 1.11729, 1.11439, 0.0804052
0.19853, 0.375173, 9, 5.33674, 1.0402, 1.03625, 0.0906506
0.178485, 0.374855, 9, 5.42408, 0.966122, 0.95946, 0.113264
0.158432, 0.37442, 9, 5.49784, 0.869363, 0.862496, 0.109049
0.138512, 0.374332, 9, 5.562, 0.796338, 0.78723, 0.120097
0.118657, 0.374806, 9, 5.61165, 0.691683, 0.686007, 0.0884321
0.098438, 0.375372, 9, 5.64976, 0.628873, 0.622572, 0.0887996
