x, y, t, p, sqrt(u^2+v^2), u, v
0.118657, 0.374806, 10, 5.47609, 0.705195, 0.699533, 0.0891817
0.098438, 0.375372, 10, 5.52275, 0.640726, 0.634352, 0.0901503
0.078439, 0.377307, 10, 5.55572, 0.544529, 0.541381, 0.0584666
0.055675, 0.378106, 10, 5.57895, 0.485009, 0.482729, 0.0469685
0.260167, 0.140286, 10, 4.56966, 0.366967, 0.366876, 0.00815537
0.231632, 0.122903, 10, 4.58056, 1.6475, 1.63788, -0.177704
0.278099, 0.16762, 10, 4.50468, 0.0229863, -0.0174458, -0.0149671
0.284376, 0.200422, 10, 4.33155, 0.15322, -0.138775, 0.0649451
0.082084, 0.03481, 10, 5.67166, 0.560161, 0.556832, -0.0609771
0.27601, 0.233356, 10, 4.17984, 0.184503, 0.0104758, 0.184205
0.257166, 0.260416, 10, 4.21064, 0.613838, 0.612319, 0.043165
0.230024, 0.278423, 10, 4.2312, 1.92006, 1.91264, 0.168668
0.198492, 0.283146, 10, 4.42327, 2.41142, 2.33273, 0.610979
0.167351, 0.275593, 10, 4.98471, 2.13925, 1.94624, 0.888006
0.141412, 0.257604, 10, 5.77271, 1.56239, 1.3784, 0.735582
0.123773, 0.230619, 10, 6.42999, 1.07878, 1.02432, 0.338446
0.117086, 0.198389, 10, 6.65456, 1.01821, 1.01812, 0.0131548
0.124256, 0.166406, 10, 6.43924, 1.06689, 1.02323, -0.302104
0.142901, 0.140873, 10, 5.85431, 1.53508, 1.35744, -0.716822
0.168893, 0.123829, 10, 5.17214, 2.06142, 1.87318, -0.860608
0.217709, 0.108524, 10, 4.83005, 2.16912, 2.12773, -0.421696
0.278445, 0.147824, 10, 4.58137, 0.0919367, 0.0918559, 0.00385358
0.125436, 0.146978, 10, 6.0676, 1.28456, 1.21268, -0.423672
0.181376, 0.10977, 10, 5.23673, 1.80487, 1.73663, -0.491594
0.251165, 0.123337, 10, 4.61759, 1.42717, 1.42371, -0.0992714
0.150773, 0.124356, 10, 5.58235, 1.5047, 1.4238, -0.48675
0.291672, 0.181745, 10, 4.4308, 0.107628, -0.0965027, -0.0476555
0.11033, 0.17972, 10, 6.48933, 1.07964, 1.06547, -0.174336
0.110132, 0.216561, 10, 6.48778, 1.07513, 1.05663, 0.198573
0.12435, 0.249724, 10, 6.01361, 1.33817, 1.24939, 0.479292
0.1485, 0.27504, 10, 5.45383, 1.55517, 1.46525, 0.521156
0.180411, 0.288445, 10, 5.00403, 1.93662, 1.86665, 0.515851
0.215564, 0.292038, 10, 4.61358, 2.21827, 2.18598, 0.377119
0.248767, 0.278166, 10, 4.24664, 1.78524, 1.78377, 0.0722449
0.290102, 0.219498, 10, 4.19426, 0.164075, -0.113758, 0.118236
0.274582, 0.253098, 10, 4.14648, 0.384053, 0.376498, 0.0758035
0.13162, 0.052872, 10, 5.58906, 0.95848, 0.941001, -0.182209
0.111914, 0.052411, 10, 5.63218, 0.846614, 0.834091, -0.145077
0.172266, 0.053478, 10, 5.43001, 1.14263, 1.12571, -0.195935
0.192632, 0.053249, 10, 5.33315, 1.25734, 1.24058, -0.204594
0.212251, 0.051643, 10, 5.24506, 1.30932, 1.3006, -0.150875
0.231978, 0.051042, 10, 5.15576, 1.38875, 1.38223, -0.134412
0.251412, 0.051963, 10, 5.07677, 1.42963, 1.42729, -0.0818149
0.271251, 0.052389, 10, 4.99331, 1.50543, 1.50407, -0.0640821
0.291191, 0.052613, 10, 4.92252, 1.52864, 1.52835, -0.0300941
0.311114, 0.052681, 10, 4.85627, 1.55859, 1.55856, 0.00799614
0.331097, 0.052522, 10, 4.79577, 1.5767, 1.57623, 0.0388142
0.351086, 0.052434, 10, 4.73007, 1.59271, 1.59092, 0.075381
0.371133, 0.052249, 10, 4.6733, 1.58383, 1.57912, 0.122062
0.391243, 0.052062, 10, 4.6105, 1.55807, 1.54938, 0.164261
0.411359, 0.051932, 10, 4.55235, 1.50295, 1.48931, 0.202021
0.431498, 0.051862, 10, 4.49037, 1.41214, 1.39294, 0.232101
0.451536, 0.051876, 10, 4.42287, 1.28858, 1.26556, 0.242489
0.471541, 0.051926, 10, 4.35279, 1.15416, 1.13047, 0.232625
0.491473, 0.051963, 10, 4.27601, 1.01303, 0.990607, 0.211959
0.511352, 0.051992, 10, 4.19883, 0.881626, 0.866213, 0.164133
0.531241, 0.052013, 10, 4.13768, 0.787293, 0.777888, 0.121324
0.551162, 0.052024, 10, 4.07566, 0.709485, 0.701494, 0.106188
0.571139, 0.052033, 10, 4.00856, 0.636272, 0.63329, 0.0615329
0.59116, 0.05201, 10, 3.96827, 0.613744, 0.612981, -0.0305865
0.611238, 0.051984, 10, 3.96495, 0.663099, 0.654054, -0.109152
0.631335, 0.051945, 10, 3.97164, 0.734103, 0.722215, -0.131574
0.651472, 0.051904, 10, 3.96708, 0.791999, 0.783596, -0.115066
0.671514, 0.051921, 10, 3.95189, 0.835099, 0.830128, -0.0909857
0.691527, 0.05195, 10, 3.93221, 0.868694, 0.865691, -0.0721705
0.711445, 0.051977, 10, 3.91021, 0.897568, 0.89567, -0.0583368
0.731348, 0.051993, 10, 3.88436, 0.922788, 0.92171, -0.0445755
0.751243, 0.052012, 10, 3.85133, 0.941466, 0.9411, -0.0262689
0.771171, 0.052027, 10, 3.80733, 0.947708, 0.947704, -0.00291802
0.79114, 0.052027, 10, 3.74997, 0.937013, 0.936788, 0.0205626
0.811164, 0.052015, 10, 3.67926, 0.90923, 0.908454, 0.03756
0.831252, 0.051987, 10, 3.59781, 0.868412, 0.867326, 0.0434149
0.851348, 0.051952, 10, 3.51103, 0.824668, 0.823818, 0.037433
0.87148, 0.051917, 10, 3.42501, 0.790684, 0.790226, 0.0268996
0.891533, 0.051933, 10, 3.34297, 0.771055, 0.770693, 0.0236179
0.91155, 0.051958, 10, 3.26228, 0.756734, 0.755977, 0.0338325
0.931465, 0.051989, 10, 3.17856, 0.735538, 0.733582, 0.053607
0.951365, 0.05199, 10, 3.08851, 0.70024, 0.69624, 0.0747407
0.971245, 0.052007, 10, 2.99171, 0.651714, 0.645444, 0.0901858
0.991163, 0.052019, 10, 2.88985, 0.594114, 0.58645, 0.095115
1.01112, 0.052019, 10, 2.78773, 0.534097, 0.527199, 0.0855652
1.03114, 0.052009, 10, 2.69314, 0.481362, 0.477768, 0.0587113
1.05123, 0.051984, 10, 2.61582, 0.450082, 0.449821, 0.0153259
1.07134, 0.051946, 10, 2.56377, 0.455103, 0.453558, -0.0374791
1.09144, 0.051916, 10, 2.53801, 0.500626, 0.492944, -0.0873605
1.11153, 0.051923, 10, 2.53106, 0.575674, 0.562752, -0.121288
1.13152, 0.051951, 10, 2.52994, 0.661962, 0.648744, -0.131623
1.15147, 0.051969, 10, 2.52243, 0.743143, 0.733632, -0.118516
1.17137, 0.05198, 10, 2.50097, 0.807642, 0.802665, -0.089529
1.19125, 0.051991, 10, 2.46386, 0.849556, 0.847794, -0.0546872
1.21118, 0.052016, 10, 2.41296, 0.868444, 0.868157, -0.0223253
1.23114, 0.052018, 10, 2.35182, 0.867591, 0.867586, 0.00293124
1.25117, 0.052009, 10, 2.28392, 0.852645, 0.852401, 0.020422
1.27125, 0.051988, 10, 2.21193, 0.828882, 0.828259, 0.0321342
1.29135, 0.051943, 10, 2.1372, 0.799846, 0.798799, 0.0409146
1.31148, 0.05191, 10, 2.05981, 0.76743, 0.765835, 0.0494541
1.33154, 0.051921, 10, 1.97924, 0.731917, 0.729534, 0.0590072
1.35155, 0.051948, 10, 1.89425, 0.692128, 0.688645, 0.0693471
1.37147, 0.051973, 10, 1.80451, 0.647505, 0.642753, 0.0783052
1.39137, 0.051987, 10, 1.71057, 0.598564, 0.592866, 0.0823942
1.41126, 0.051998, 10, 1.61562, 0.548549, 0.543011, 0.0777444
1.43117, 0.052008, 10, 1.52512, 0.503406, 0.499614, 0.0616708
1.45113, 0.052027, 10, 1.44584, 0.471622, 0.470371, 0.0343286
1.47115, 0.052016, 10, 1.38396, 0.461715, 0.461715, -0.000474301
1.49123, 0.051986, 10, 1.34213, 0.478328, 0.476948, -0.0363081
1.51132, 0.051947, 10, 1.31855, 0.518746, 0.514501, -0.0662322
1.53146, 0.051909, 10, 1.30748, 0.574693, 0.5684, -0.0848103
1.5515, 0.051925, 10, 1.30151, 0.636353, 0.629907, -0.0903467
1.57152, 0.051947, 10, 1.29378, 0.694845, 0.689763, -0.0838892
1.59147, 0.051964, 10, 1.27976, 0.743461, 0.740273, -0.0687773
1.61136, 0.051994, 10, 1.25714, 0.778821, 0.777265, -0.049218
1.63125, 0.052012, 10, 1.22554, 0.799543, 0.799029, -0.0286878
1.65118, 0.05202, 10, 1.18571, 0.806573, 0.806517, -0.00950665
1.67115, 0.052025, 10, 1.13889, 0.802115, 0.802081, 0.00738533
1.69118, 0.052012, 10, 1.08626, 0.788305, 0.787987, 0.0223976
1.71124, 0.051984, 10, 1.02847, 0.766874, 0.766006, 0.0364866
1.73136, 0.051937, 10, 0.965499, 0.738343, 0.736615, 0.0504923
1.75145, 0.051908, 10, 0.897199, 0.703388, 0.700482, 0.0638697
1.77153, 0.051917, 10, 0.823357, 0.662366, 0.658096, 0.075088
1.79155, 0.051943, 10, 0.745046, 0.616909, 0.611496, 0.0815459
1.81149, 0.051961, 10, 0.664721, 0.56969, 0.563936, 0.080765
1.83136, 0.051989, 10, 0.586366, 0.52502, 0.520176, 0.0711526
1.85125, 0.051999, 10, 0.514664, 0.4881, 0.485242, 0.0527431
1.87116, 0.052007, 10, 0.454565, 0.464795, 0.463994, 0.0272735
1.89114, 0.052022, 10, 0.409376, 0.459472, 0.45947, -0.00159008
1.91116, 0.05201, 10, 0.380189, 0.47336, 0.472411, -0.0299611
1.93125, 0.051981, 10, 0.36516, 0.503751, 0.500936, -0.0531806
1.95134, 0.051943, 10, 0.360251, 0.545598, 0.541247, -0.0687701
1.97148, 0.051911, 10, 0.36031, 0.592452, 0.587719, -0.0747353
1.99152, 0.051932, 10, 0.36029, 0.638699, 0.634626, -0.0720105
2.01157, 0.051966, 10, 0.356382, 0.679461, 0.676611, -0.0621769
2.03145, 0.052029, 10, 0.346017, 0.711021, 0.709446, -0.0472987
2.05132, 0.052053, 10, 0.328324, 0.731289, 0.730673, -0.0300259
2.07104, 0.052056, 10, 0.303057, 0.74047, 0.740353, -0.0131416
2.09063, 0.052064, 10, 0.271173, 0.739103, 0.739095, 0.00334101
2.10995, 0.051973, 10, 0.233357, 0.728283, 0.728093, 0.0166269
2.12822, 0.050823, 10, 0.192304, 0.70004, 0.699498, 0.0275448
2.14531, 0.048553, 10, 0.150045, 0.658475, 0.657828, 0.0291635
2.15992, 0.044984, 10, 0.110178, 0.60223, 0.601381, 0.0319701
0.051943, 0.301014, 10, 5.73848, 1.20984, 1.19582, 0.183689
0.051557, 0.31989, 10, 5.67892, 1.07064, 1.06215, 0.134585
2.15326, 0.079303, 10, 0.137544, 0.934261, 0.930479, 0.0839798
0.051539, 0.338929, 10, 5.62972, 0.900414, 0.894624, 0.101947
0.05112, 0.263573, 10, 5.90678, 1.35002, 1.34084, 0.157219
0.052096, 0.244635, 10, 6.00653, 1.39558, 1.39194, 0.10072
0.051861, 0.225319, 10, 6.08901, 1.43211, 1.43064, 0.0649383
0.052672, 0.205491, 10, 6.13528, 1.44194, 1.44115, 0.0478303
0.052698, 0.186178, 10, 6.13286, 1.43532, 1.43514, -0.0228606
0.052107, 0.166198, 10, 6.08829, 1.39735, 1.39695, -0.0335634
0.052442, 0.146564, 10, 6.00805, 1.34183, 1.34067, -0.0558422
0.051889, 0.126754, 10, 5.91604, 1.26211, 1.25829, -0.0980669
0.051196, 0.106871, 10, 5.83696, 1.1649, 1.16004, -0.106322
0.050529, 0.087503, 10, 5.77738, 1.02349, 1.0194, -0.0913886
0.048209, 0.070268, 10, 5.73858, 0.876783, 0.873427, -0.076647
2.15137, 0.098771, 10, 0.145948, 1.10752, 1.10067, 0.122962
0.054245, 0.053793, 10, 5.71084, 0.72155, 0.718059, -0.0708954
2.15673, 0.060565, 10, 0.122921, 0.759103, 0.757184, 0.0539418
2.15175, 0.118979, 10, 0.143633, 1.27399, 1.26281, 0.168417
2.15205, 0.139142, 10, 0.133136, 1.41783, 1.40212, 0.210439
2.1524, 0.159069, 10, 0.113703, 1.52781, 1.50825, 0.243687
2.15251, 0.178343, 10, 0.0883236, 1.59216, 1.56979, 0.265906
2.15256, 0.19764, 10, 0.0584701, 1.61316, 1.58913, 0.277374
2.15279, 0.217539, 10, 0.0267362, 1.59031, 1.56528, 0.28102
2.15266, 0.236926, 10, 0.000419644, 1.5185, 1.49306, 0.276826
2.15273, 0.257012, 10, -0.0184518, 1.40319, 1.37831, 0.26306
2.15245, 0.276653, 10, -0.0261869, 1.25635, 1.2335, 0.23852
2.15224, 0.296345, 10, -0.0226803, 1.08694, 1.06729, 0.205702
2.15253, 0.315735, 10, -0.0133807, 0.929924, 0.914856, 0.166726
2.15239, 0.336155, 10, 0.000626066, 0.790877, 0.78205, 0.117834
2.15252, 0.355569, 10, 0.00793591, 0.650697, 0.646724, 0.0717934
2.08832, 0.354056, 10, 0.0604503, 0.576824, 0.576798, 0.00547868
2.06779, 0.356057, 10, 0.103154, 0.565415, 0.565099, -0.0188822
2.13221, 0.348935, 10, 0.0103474, 0.661673, 0.657732, 0.0721133
2.10952, 0.351147, 10, 0.0287252, 0.610817, 0.609742, 0.0362236
2.04776, 0.357314, 10, 0.155742, 0.572524, 0.571174, -0.0392898
2.0278, 0.357823, 10, 0.21642, 0.595576, 0.593114, -0.0540981
2.00789, 0.358024, 10, 0.282331, 0.628277, 0.625116, -0.0629463
1.98805, 0.358102, 10, 0.350038, 0.665215, 0.661982, -0.0655071
1.96816, 0.358098, 10, 0.417223, 0.703177, 0.700414, -0.0622721
1.94823, 0.358056, 10, 0.48152, 0.738802, 0.736796, -0.0544124
1.92835, 0.35803, 10, 0.541334, 0.769548, 0.768352, -0.0428862
1.90847, 0.358013, 10, 0.596007, 0.793767, 0.793242, -0.0288453
1.88858, 0.357975, 10, 0.64517, 0.810239, 0.810138, -0.0128052
1.86867, 0.357967, 10, 0.688149, 0.816656, 0.816639, 0.00524946
1.84871, 0.357968, 10, 0.72427, 0.811415, 0.811033, 0.0248946
1.82867, 0.357974, 10, 0.752777, 0.793139, 0.791859, 0.0450308
1.80859, 0.357998, 10, 0.773226, 0.761496, 0.758841, 0.0635241
1.78849, 0.358049, 10, 0.786096, 0.717972, 0.713777, 0.077503
1.76836, 0.358088, 10, 0.793297, 0.666576, 0.661241, 0.0841624
1.7483, 0.358076, 10, 0.798319, 0.612868, 0.607457, 0.0812557
1.72829, 0.35805, 10, 0.806, 0.562808, 0.558685, 0.0680034
1.70837, 0.358024, 10, 0.821805, 0.523046, 0.521078, 0.0453289
1.68848, 0.358011, 10, 0.850559, 0.499588, 0.499328, 0.0161208
1.66859, 0.357991, 10, 0.895365, 0.496543, 0.496302, -0.0154493
1.64868, 0.357981, 10, 0.956485, 0.513964, 0.512031, -0.0445264
1.6287, 0.357973, 10, 1.03143, 0.548015, 0.543934, -0.066748
1.60868, 0.357985, 10, 1.11522, 0.592275, 0.586925, -0.079421
1.58859, 0.35801, 10, 1.20252, 0.640364, 0.635052, -0.0823104
1.56848, 0.358049, 10, 1.28871, 0.687395, 0.683014, -0.0774862
1.54835, 0.358091, 10, 1.37128, 0.730653, 0.727446, -0.0683884
1.52829, 0.358072, 10, 1.44925, 0.769757, 0.767565, -0.0580607
1.50828, 0.358052, 10, 1.52314, 0.804731, 0.803309, -0.047814
1.48836, 0.358022, 10, 1.59318, 0.835471, 0.834639, -0.0372711
1.46847, 0.357995, 10, 1.65927, 0.860586, 0.860247, -0.0241711
1.4486, 0.357992, 10, 1.72009, 0.876275, 0.876251, -0.00652451
1.42867, 0.357972, 10, 1.77379, 0.878464, 0.878297, 0.0170901
1.40868, 0.357961, 10, 1.8179, 0.862186, 0.860962, 0.0459096
1.38868, 0.357984, 10, 1.85011, 0.824383, 0.820808, 0.0766925
1.36859, 0.35801, 10, 1.86965, 0.76614, 0.759115, 0.103506
1.34847, 0.358057, 10, 1.87823, 0.692314, 0.682039, 0.118831
1.32836, 0.358087, 10, 1.88141, 0.612552, 0.601342, 0.116654
1.30828, 0.358078, 10, 1.88828, 0.539223, 0.53079, 0.0949932
1.28829, 0.358047, 10, 1.9091, 0.485819, 0.482445, 0.0571595
1.26836, 0.358026, 10, 1.95152, 0.463119, 0.462977, 0.0114466
1.24848, 0.358002, 10, 2.01757, 0.473981, 0.472879, -0.0322997
1.22857, 0.357978, 10, 2.10354, 0.511143, 0.50683, -0.0662606
1.20867, 0.35798, 10, 2.20179, 0.563041, 0.556353, -0.0865276
1.18869, 0.357971, 10, 2.30484, 0.620091, 0.612989, -0.0935808
1.16864, 0.357978, 10, 2.40653, 0.676004, 0.669948, -0.0902883
1.14857, 0.358018, 10, 2.50356, 0.727199, 0.72275, -0.0803138
1.12846, 0.358059, 10, 2.59479, 0.772184, 0.769274, -0.0669801
1.10833, 0.358089, 10, 2.68029, 0.810552, 0.808816, -0.0530237
1.08828, 0.358075, 10, 2.76085, 0.843019, 0.842062, -0.0401492
1.06828, 0.358047, 10, 2.83758, 0.870315, 0.869868, -0.0278799
1.04836, 0.35802, 10, 2.91028, 0.891213, 0.891108, -0.0136529
1.02846, 0.357994, 10, 2.97736, 0.902312, 0.902298, 0.00487187
1.00859, 0.357996, 10, 3.03641, 0.898917, 0.898501, 0.0273293
0.988663, 0.357982, 10, 3.08562, 0.878789, 0.87733, 0.0506156
0.968713, 0.35798, 10, 3.12379, 0.841694, 0.838744, 0.0704133
0.948674, 0.357974, 10, 3.1514, 0.790958, 0.786701, 0.0819573
0.928604, 0.358005, 10, 3.17152, 0.73293, 0.728522, 0.0802555
0.908479, 0.358053, 10, 3.19037, 0.678654, 0.675712, 0.063128
0.888367, 0.358084, 10, 3.21598, 0.641138, 0.640251, 0.0337043
0.868282, 0.358075, 10, 3.25462, 0.629245, 0.629244, 0.00114126
0.848291, 0.358043, 10, 3.30756, 0.641332, 0.640934, -0.0225979
0.828365, 0.358014, 10, 3.37115, 0.664933, 0.664396, -0.0267134
0.808477, 0.358013, 10, 3.43846, 0.683147, 0.683122, -0.00583233
0.788586, 0.357997, 10, 3.50139, 0.682401, 0.681573, 0.0336001
0.768684, 0.35799, 10, 3.5539, 0.65837, 0.65491, 0.0674081
0.748694, 0.357973, 10, 3.59932, 0.623106, 0.619898, 0.0631443
0.728663, 0.357983, 10, 3.65472, 0.608121, 0.608009, 0.0116431
0.708592, 0.358015, 10, 3.73658, 0.640279, 0.637934, -0.0547427
0.688484, 0.358059, 10, 3.84102, 0.704217, 0.697373, -0.0979371
0.668366, 0.35809, 10, 3.95403, 0.776786, 0.768003, -0.116478
0.648282, 0.358083, 10, 4.06951, 0.859366, 0.850127, -0.125676
0.628274, 0.358058, 10, 4.18164, 0.952105, 0.94388, -0.124879
0.608361, 0.358024, 10, 4.28141, 1.04306, 1.03707, -0.111575
0.58847, 0.358012, 10, 4.36511, 1.12143, 1.11775, -0.0907775
0.568592, 0.358001, 10, 4.43231, 1.17861, 1.1767, -0.0669865
0.548656, 0.357975, 10, 4.48628, 1.21219, 1.21141, -0.0435476
0.528712, 0.357983, 10, 4.52635, 1.22292, 1.22284, -0.0134807
0.508684, 0.357998, 10, 4.5457, 1.20634, 1.20625, 0.0146085
0.488621, 0.358039, 10, 4.54858, 1.17091, 1.17087, 0.00994407
0.468507, 0.358103, 10, 4.54847, 1.14639, 1.14626, -0.0171757
0.448447, 0.358204, 10, 4.54649, 1.14316, 1.1426, -0.0357312
0.428371, 0.358221, 10, 4.54141, 1.15779, 1.15631, -0.0585476
0.408352, 0.35816, 10, 4.54142, 1.19278, 1.18937, -0.0900558
0.388465, 0.357964, 10, 4.54829, 1.2413, 1.23668, -0.106993
0.368578, 0.357589, 10, 4.55984, 1.29554, 1.29057, -0.113368
0.348743, 0.357234, 10, 4.583, 1.3457, 1.34078, -0.114914
0.328951, 0.35676, 10, 4.61124, 1.39155, 1.38799, -0.0994888
0.309014, 0.356254, 10, 4.65901, 1.42167, 1.41965, -0.0756134
0.288879, 0.355987, 10, 4.71778, 1.43478, 1.43404, -0.0461109
0.268612, 0.355635, 10, 4.7842, 1.44228, 1.44227, 0.00533786
0.248338, 0.355918, 10, 4.87636, 1.42266, 1.42175, 0.05079
0.228531, 0.357527, 10, 4.9767, 1.34631, 1.34414, 0.0763282
0.208659, 0.358033, 10, 5.08196, 1.27221, 1.2661, 0.124478
0.188942, 0.357579, 10, 5.17926, 1.20183, 1.19311, 0.144546
0.16866, 0.356995, 10, 5.28587, 1.15346, 1.13804, 0.187996
0.148318, 0.355971, 10, 5.37972, 1.05559, 1.04167, 0.170895
0.128351, 0.35608, 10, 5.45317, 0.987103, 0.969419, 0.186008
0.108607, 0.358019, 10, 5.51114, 0.856937, 0.845357, 0.140403
0.086981, 0.357568, 10, 5.55437, 0.806814, 0.796149, 0.130754
0.068549, 0.36367, 10, 5.5756, 0.680863, 0.675714, 0.0835744
0.051197, 0.282559, 10, 5.81287, 1.29911, 1.28533, 0.188696
0.151845, 0.053286, 10, 5.51434, 1.05302, 1.0325, -0.206869
0.275901, 0.124455, 10, 4.65921, 1.16283, 1.16259, -0.0234215
0.092712, 0.051565, 10, 5.66959, 0.80014, 0.788658, -0.135063
0.10684, 0.15725, 10, 6.21152, 1.32463, 1.22406, -0.506273
0.160899, 0.106872, 10, 5.35911, 1.56779, 1.47682, -0.526269
0.296938, 0.159872, 10, 4.54246, 0.0942248, -0.00128655, -0.094216
0.130612, 0.126159, 10, 5.76697, 1.47164, 1.32784, -0.634474
0.239127, 0.105229, 10, 4.79752, 2.11921, 2.10141, -0.274127
0.097031, 0.197634, 10, 6.45689, 1.17533, 1.17531, 0.00525741
0.106269, 0.2381, 10, 6.21474, 1.35789, 1.24404, 0.544284
0.127479, 0.271189, 10, 5.67736, 1.56148, 1.39575, 0.700071
0.159139, 0.293152, 10, 5.18839, 1.65834, 1.56553, 0.546993
0.196442, 0.302496, 10, 4.80987, 1.82559, 1.78779, 0.369615
0.236707, 0.297552, 10, 4.48922, 2.23306, 2.22375, 0.203612
0.270018, 0.275404, 10, 4.20789, 1.56714, 1.56678, -0.0334517
0.306167, 0.200836, 10, 4.28413, 0.244467, -0.237428, -0.0582438
0.293573, 0.242494, 10, 4.05382, 0.200494, 0.193674, 0.0518466
0.197935, 0.093204, 10, 5.08063, 1.72559, 1.68429, -0.375279
0.073255, 0.052594, 10, 5.6962, 0.739938, 0.73501, -0.0852523
0.052047, 0.357946, 10, 5.59667, 0.712797, 0.708551, 0.0776818
0.20491, 0.071339, 10, 5.21458, 1.53021, 1.51026, -0.246314
0.183876, 0.072324, 10, 5.33918, 1.45758, 1.42483, -0.30724
0.240573, 0.069271, 10, 5.05807, 1.6026, 1.59548, -0.150867
0.260602, 0.069831, 10, 4.96541, 1.68828, 1.68298, -0.133723
0.280928, 0.070179, 10, 4.90702, 1.67955, 1.67823, -0.0665993
0.300964, 0.070454, 10, 4.83734, 1.74547, 1.74505, -0.0387054
0.320935, 0.07037, 10, 4.77469, 1.76636, 1.76636, -0.000975373
0.341043, 0.070107, 10, 4.71938, 1.78537, 1.78482, 0.0444462
0.361117, 0.069874, 10, 4.65194, 1.7947, 1.79199, 0.0985056
0.381229, 0.069602, 10, 4.58964, 1.7945, 1.78758, 0.157398
0.401408, 0.069303, 10, 4.52725, 1.77845, 1.76491, 0.219059
0.421543, 0.069164, 10, 4.47006, 1.73442, 1.71048, 0.287174
0.441554, 0.069159, 10, 4.41025, 1.65661, 1.62148, 0.339378
0.461529, 0.069218, 10, 4.35352, 1.55633, 1.51641, 0.350223
0.481424, 0.0693, 10, 4.29462, 1.42877, 1.38462, 0.352441
0.501322, 0.06935, 10, 4.22204, 1.27158, 1.23279, 0.311701
0.521213, 0.069351, 10, 4.16335, 1.13095, 1.10797, 0.226816
0.541157, 0.069401, 10, 4.11237, 1.01692, 0.99814, 0.194536
0.561121, 0.069373, 10, 4.04053, 0.899306, 0.884116, 0.164593
0.58117, 0.069375, 10, 3.97917, 0.819975, 0.819012, 0.0397124
0.601251, 0.069364, 10, 3.9639, 0.837159, 0.829797, -0.110781
0.62136, 0.069302, 10, 3.97049, 0.889796, 0.871572, -0.179162
0.641433, 0.069288, 10, 3.96527, 0.9194, 0.903702, -0.169172
0.661457, 0.069298, 10, 3.94849, 0.934822, 0.924781, -0.136644
0.681433, 0.069323, 10, 3.93004, 0.955767, 0.949133, -0.112414
0.701388, 0.069343, 10, 3.9134, 0.99289, 0.987936, -0.0990645
0.721297, 0.069373, 10, 3.89553, 1.04667, 1.04295, -0.0881319
0.741214, 0.069385, 10, 3.87135, 1.10819, 1.10607, -0.0685755
0.76114, 0.069365, 10, 3.83667, 1.16175, 1.16125, -0.0339956
0.781126, 0.069371, 10, 3.78828, 1.19361, 1.19357, 0.0105424
0.801158, 0.069353, 10, 3.72504, 1.1942, 1.19299, 0.0538241
0.821241, 0.069355, 10, 3.64807, 1.16028, 1.15714, 0.0852255
0.841355, 0.069312, 10, 3.55982, 1.09512, 1.09113, 0.0934044
0.861479, 0.069275, 10, 3.46775, 1.01852, 1.01572, 0.0754285
0.881516, 0.069274, 10, 3.38098, 0.958348, 0.957058, 0.0497077
0.901527, 0.069287, 10, 3.30017, 0.924187, 0.923198, 0.0427564
0.921445, 0.069321, 10, 3.21942, 0.901515, 0.899272, 0.0635554
0.941335, 0.069356, 10, 3.13273, 0.870695, 0.864958, 0.099784
0.961233, 0.069384, 10, 3.03768, 0.821993, 0.811046, 0.133703
0.981137, 0.069356, 10, 2.93456, 0.755305, 0.739453, 0.153929
1.00111, 0.069358, 10, 2.82585, 0.67654, 0.658871, 0.153606
1.02113, 0.069341, 10, 2.71808, 0.594133, 0.580402, 0.126992
1.04121, 0.069342, 10, 2.62221, 0.523686, 0.518889, 0.0707166
1.06133, 0.069303, 10, 2.55136, 0.490565, 0.490459, -0.0102146
1.08145, 0.06927, 10, 2.51362, 0.517411, 0.507684, -0.0998527
1.10149, 0.069265, 10, 2.506, 0.598693, 0.57239, -0.175508
1.12151, 0.069274, 10, 2.51445, 0.708032, 0.673927, -0.217099
1.14143, 0.069296, 10, 2.52132, 0.820803, 0.791736, -0.216501
1.16134, 0.069306, 10, 2.51374, 0.920433, 0.902794, -0.179334
1.18123, 0.06935, 10, 2.48703, 0.996555, 0.989112, -0.121565
1.20115, 0.069354, 10, 2.44281, 1.04271, 1.04095, -0.060492
1.22112, 0.069352, 10, 2.38541, 1.05939, 1.05936, -0.0090945
1.24117, 0.069366, 10, 2.31934, 1.05204, 1.05167, 0.0276229
1.26126, 0.069334, 10, 2.24833, 1.02768, 1.02642, 0.0510205
1.28138, 0.069294, 10, 2.1746, 0.993358, 0.991169, 0.0659122
1.30147, 0.069267, 10, 2.09905, 0.95372, 0.950549, 0.0777134
1.32154, 0.069256, 10, 2.0208, 0.910245, 0.905759, 0.0902618
1.34151, 0.069275, 10, 1.93862, 0.862354, 0.855918, 0.105156
1.36146, 0.069296, 10, 1.85044, 0.808029, 0.798961, 0.120716
1.38134, 0.06932, 10, 1.75565, 0.746189, 0.734333, 0.132491
1.40123, 0.06933, 10, 1.65554, 0.677949, 0.664682, 0.133463
1.42116, 0.069374, 10, 1.55488, 0.608519, 0.597102, 0.117321
1.44112, 0.069372, 10, 1.46199, 0.547579, 0.541516, 0.0812559
1.46114, 0.069357, 10, 1.38581, 0.509556, 0.508761, 0.0284428
1.48122, 0.069357, 10, 1.33257, 0.507283, 0.506249, -0.032364
1.50133, 0.069308, 10, 1.30343, 0.543088, 0.535714, -0.0891874
