x,y,u,v,sqrt
0.78, 0.58, -0.0432083, -0.181064, 0.186148
0.8, 0.58, -0.0489377, -0.202631, 0.208457
0.82, 0.58, -0.0563783, -0.22977, 0.236586
0.84, 0.58, -0.0659383, -0.265644, 0.273705
0.86, 0.58, -0.0769979, -0.31188, 0.321244
0.88, 0.58, -0.0868136, -0.364057, 0.374265
0.9, 0.58, -0.0902126, -0.406665, 0.416551
0.92, 0.58, -0.0817648, -0.414143, 0.422137
0.94, 0.58, -0.0604554, -0.364462, 0.369442
0.96, 0.58, -0.0328797, -0.258582, 0.260664
0.98, 0.58, -0.0101645, -0.125094, 0.125507
1, 0.58, 0, 0, 0
0, 0.6, 0, 0, 0
0.02, 0.6, 0.00221408, 0.0689196, 0.0689551
0.04, 0.6, 0.00579515, 0.125059, 0.125193
0.06, 0.6, 0.00914166, 0.167992, 0.168241
0.08, 0.6, 0.0114293, 0.199312, 0.199639
0.1, 0.6, 0.0126908, 0.22204, 0.222402
0.12, 0.6, 0.0133769, 0.238941, 0.239315
0.14, 0.6, 0.01393, 0.251517, 0.251902
0.16, 0.6, 0.0145936, 0.26007, 0.260479
0.18, 0.6, 0.0154201, 0.26431, 0.26476
0.2, 0.6, 0.0163507, 0.263919, 0.264425
0.22, 0.6, 0.017284, 0.258867, 0.259443
0.24, 0.6, 0.0181165, 0.249495, 0.250152
0.26, 0.6, 0.0187644, 0.236471, 0.237214
0.28, 0.6, 0.0191738, 0.220671, 0.221502
0.3, 0.6, 0.0193241, 0.203037, 0.203954
0.32, 0.6, 0.0192238, 0.184451, 0.18545
0.34, 0.6, 0.0189018, 0.165642, 0.166717
0.36, 0.6, 0.0183964, 0.147135, 0.14828
0.38, 0.6, 0.0177449, 0.129252, 0.130464
0.4, 0.6, 0.0169762, 0.112139, 0.113417
0.42, 0.6, 0.016106, 0.0958086, 0.0971529
0.44, 0.6, 0.0151367, 0.0801873, 0.0816035
0.46, 0.6, 0.014059, 0.0651561, 0.0666556
0.48, 0.6, 0.0128547, 0.0505795, 0.0521875
0.5, 0.6, 0.0115011, 0.0363238, 0.0381011
0.52, 0.6, 0.00997339, 0.022266, 0.0243977
0.54, 0.6, 0.00824813, 0.00829722, 0.0116994
0.56, 0.6, 0.00630456, -0.00567834, 0.00848475
0.58, 0.6, 0.00412609, -0.0197441, 0.0201706
0.6, 0.6, 0.00170114, -0.0339721, 0.0340146
0.62, 0.6, -0.000976241, -0.0484221, 0.0484319
0.64, 0.6, -0.00390582, -0.0631395, 0.0632601
0.66, 0.6, -0.00708087, -0.0781517, 0.0784718
0.68, 0.6, -0.0104888, -0.0934662, 0.0940529
0.7, 0.6, -0.0141142, -0.109073, 0.109982
0.72, 0.6, -0.0179472, -0.124961, 0.126243
0.74, 0.6, -0.0220024, -0.141168, 0.142872
0.76, 0.6, -0.0263564, -0.157897, 0.160081
0.78, 0.6, -0.0312081, -0.175737, 0.178487
0.8, 0.6, -0.0369493, -0.196028, 0.19948
0.82, 0.6, -0.0441767, -0.221243, 0.22561
0.84, 0.6, -0.053475, -0.254933, 0.260481
0.86, 0.6, -0.0647284, -0.300158, 0.307058
0.88, 0.6, -0.0759319, -0.355091, 0.363119
0.9, 0.6, -0.0823353, -0.406508, 0.414763
0.92, 0.6, -0.0778546, -0.427536, 0.434567
0.94, 0.6, -0.0598037, -0.389485, 0.39405
0.96, 0.6, -0.0335269, -0.285513, 0.287474
0.98, 0.6, -0.0105886, -0.142265, 0.142659
1, 0.6, 0, 0, 0
0, 0.62, 0, 0, 0
0.02, 0.62, 0.0024986, 0.0657293, 0.0657768
0.04, 0.62, 0.00686023, 0.121032, 0.121226
0.06, 0.62, 0.0114184, 0.164615, 0.165011
0.08, 0.62, 0.0151365, 0.197049, 0.19763
0.1, 0.62, 0.0178455, 0.220641, 0.221361
0.12, 0.62, 0.0198899, 0.237927, 0.238757
0.14, 0.62, 0.0216932, 0.250529, 0.251466
0.16, 0.62, 0.0235128, 0.258965, 0.26003
0.18, 0.62, 0.0254078, 0.263107, 0.264331
0.2, 0.62, 0.0273089, 0.262718, 0.264133
0.22, 0.62, 0.0290963, 0.257783, 0.25942
0.24, 0.62, 0.0306522, 0.248629, 0.250511
0.26, 0.62, 0.0318876, 0.235891, 0.238037
0.28, 0.62, 0.0327545, 0.220407, 0.222828
0.3, 0.62, 0.0332468, 0.203084, 0.205788
0.32, 0.62, 0.0333931, 0.184777, 0.18777
0.34, 0.62, 0.0332445, 0.166199, 0.169491
0.36, 0.62, 0.0328604, 0.147874, 0.151482
0.38, 0.62, 0.0322959, 0.130133, 0.13408
0.4, 0.62, 0.0315932, 0.113133, 0.117462
0.42, 0.62, 0.0307771, 0.0969039, 0.101674
0.44, 0.62, 0.0298549, 0.0813868, 0.0866898
0.46, 0.62, 0.0288186, 0.0664743, 0.0724524
0.48, 0.62, 0.0276495, 0.0520387, 0.0589281
0.5, 0.62, 0.0263221, 0.0379498, 0.0461849
0.52, 0.62, 0.0248082, 0.0240855, 0.0345768
0.54, 0.62, 0.02308, 0.0103347, 0.0252882
0.56, 0.62, 0.0211122, -0.00340159, 0.0213845
0.58, 0.62, 0.018883, -0.0172112, 0.0255498
0.6, 0.62, 0.0163752, -0.0311711, 0.0352106
0.62, 0.62, 0.0135767, -0.0453469, 0.0473357
0.64, 0.62, 0.010481, -0.0597901, 0.0607018
0.66, 0.62, 0.00708771, -0.0745346, 0.0748708
0.68, 0.62, 0.00340305, -0.0895936, 0.0896582
0.7, 0.62, -0.00056158, -0.104959, 0.104961
0.72, 0.62, -0.00479415, -0.120612, 0.120708
0.74, 0.62, -0.0092946, -0.136561, 0.136877
0.76, 0.62, -0.0141028, -0.152934, 0.153583
0.78, 0.62, -0.0193505, -0.170177, 0.171274
0.8, 0.62, -0.0253372, -0.189412, 0.191099
0.82, 0.62, -0.0325888, -0.212914, 0.215393
0.84, 0.62, -0.0417587, -0.244371, 0.247914
0.86, 0.62, -0.0531022, -0.287909, 0.292765
0.88, 0.62, -0.0653138, -0.34416, 0.350302
0.9, 0.62, -0.0742463, -0.402826, 0.409611
0.92, 0.62, -0.0734771, -0.437043, 0.443177
0.94, 0.62, -0.0587664, -0.412066, 0.416236
0.96, 0.62, -0.0339919, -0.312043, 0.313889
0.98, 0.62, -0.0109603, -0.159977, 0.160352
1, 0.62, 0, 0, 0
0, 0.64, 0, 0, 0
0.02, 0.64, 0.00270162, 0.0620799, 0.0621386
0.04, 0.64, 0.00769476, 0.116054, 0.116309
0.06, 0.64, 0.01332, 0.159933, 0.160487
0.08, 0.64, 0.0183739, 0.193348, 0.194219
0.1, 0.64, 0.0224851, 0.217841, 0.218998
0.12, 0.64, 0.0258667, 0.235619, 0.237035
0.14, 0.64, 0.0289033, 0.24835, 0.250026
0.16, 0.64, 0.0318638, 0.256754, 0.258724
0.18, 0.64, 0.0348224, 0.260882, 0.263195
0.2, 0.64, 0.0377089, 0.260588, 0.263302
0.22, 0.64, 0.0403908, 0.255882, 0.25905
0.24, 0.64, 0.0427356, 0.247069, 0.250738
0.26, 0.64, 0.044645, 0.234743, 0.238951
0.28, 0.64, 0.0460703, 0.219694, 0.224473
0.3, 0.64, 0.0470123, 0.202787, 0.208165
0.32, 0.64, 0.0475123, 0.184845, 0.190853
0.34, 0.64, 0.0476373, 0.166566, 0.173244
0.36, 0.64, 0.047463, 0.148473, 0.155875
0.38, 0.64, 0.04706, 0.130907, 0.139109
0.4, 0.64, 0.0464834, 0.114043, 0.123152
0.42, 0.64, 0.0457679, 0.0979302, 0.108097
0.44, 0.64, 0.0449274, 0.0825283, 0.0939648
0.46, 0.64, 0.0439578, 0.0677442, 0.0807562
0.48, 0.64, 0.0428416, 0.0534598, 0.068508
0.5, 0.64, 0.0415527, 0.0395505, 0.0573661
0.52, 0.64, 0.0400611, 0.0258955, 0.0477019
0.54, 0.64, 0.0383356, 0.0123829, 0.0402859
0.56, 0.64, 0.0363467, -0.00108915, 0.036363
0.58, 0.64, 0.0340678, -0.0146123, 0.0370693
0.6, 0.64, 0.0314761, -0.028268, 0.0423063
0.62, 0.64, 0.0285529, -0.0421267, 0.0508913
0.64, 0.64, 0.0252844, -0.0562454, 0.0616672
0.66, 0.64, 0.0216623, -0.0706643, 0.0739101
0.68, 0.64, 0.0176847, -0.085403, 0.0872148
0.7, 0.64, 0.0133559, -0.100459, 0.101343
0.72, 0.64, 0.00868467, -0.115812, 0.116137
0.74, 0.64, 0.00367694, -0.131456, 0.131507
0.76, 0.64, -0.00168358, -0.147469, 0.147478
0.78, 0.64, -0.00747629, -0.164188, 0.164358
0.8, 0.64, -0.0139144, -0.18254, 0.18307
0.82, 0.64, -0.0214279, -0.20456, 0.205679
0.84, 0.64, -0.0306574, -0.233879, 0.23588
0.86, 0.64, -0.0421002, -0.27532, 0.27852
0.88, 0.64, -0.0550689, -0.331689, 0.33623
0.9, 0.64, -0.0661326, -0.396013, 0.401497
0.92, 0.64, -0.0688229, -0.442748, 0.448065
0.94, 0.64, -0.0574975, -0.432039, 0.435848
0.96, 0.64, -0.0343716, -0.338023, 0.339766
0.98, 0.64, -0.0113106, -0.178176, 0.178535
1, 0.64, 0, 0, 0
0, 0.66, 0, 0, 0
0.02, 0.66, 0.00282165, 0.0580999, 0.0581684
0.04, 0.66, 0.00828195, 0.110296, 0.110607
0.06, 0.66, 0.0147975, 0.154088, 0.154797
0.08, 0.66, 0.0210552, 0.188292, 0.189466
0.1, 0.66, 0.026495, 0.213678, 0.215314
0.12, 0.66, 0.0311798, 0.232035, 0.23412
0.14, 0.66, 0.0354319, 0.244995, 0.247544
0.16, 0.66, 0.0395229, 0.253446, 0.25651
0.18, 0.66, 0.0435466, 0.257625, 0.26128
0.2, 0.66, 0.0474416, 0.257497, 0.261831
0.22, 0.66, 0.0510686, 0.253104, 0.258205
0.24, 0.66, 0.0542807, 0.24473, 0.250678
0.26, 0.66, 0.0569664, 0.232923, 0.239788
0.28, 0.66, 0.0590686, 0.218416, 0.226263
0.3, 0.66, 0.0605868, 0.202026, 0.210916
0.32, 0.66, 0.0615666, 0.184541, 0.19454
0.34, 0.66, 0.0620837, 0.166639, 0.177828
0.36, 0.66, 0.0622254, 0.148841, 0.161325
0.38, 0.66, 0.0620746, 0.131499, 0.145414
0.4, 0.66, 0.0616984, 0.114809, 0.130338
0.42, 0.66, 0.061142, 0.0988422, 0.116224
0.44, 0.66, 0.0604277, 0.0835782, 0.103135
0.46, 0.66, 0.0595575, 0.0689415, 0.0911044
0.48, 0.66, 0.0585176, 0.054826, 0.0801886
0.5, 0.66, 0.0572836, 0.0411144, 0.070511
0.52, 0.66, 0.0558248, 0.0276889, 0.0623144
0.54, 0.66, 0.0541083, 0.0144377, 0.0560014
0.56, 0.66, 0.0521013, 0.00125741, 0.0521165
0.58, 0.66, 0.0497727, -0.0119466, 0.0511863
0.6, 0.66, 0.0470939, -0.0252592, 0.0534402
0.62, 0.66, 0.0440397, -0.0387548, 0.0586637
0.64, 0.66, 0.0405886, -0.0524952, 0.0663565
0.66, 0.66, 0.0367239, -0.0665261, 0.0759893
0.68, 0.66, 0.0324343, -0.0808735, 0.087135
0.7, 0.66, 0.0277151, -0.0955411, 0.0994798
0.72, 0.66, 0.0225685, -0.110514, 0.112795
0.74, 0.66, 0.0169998, -0.125781, 0.126924
0.76, 0.66, 0.0110059, -0.141392, 0.141819
0.78, 0.66, 0.00454564, -0.157608, 0.157673
0.8, 0.66, -0.00251974, -0.175196, 0.175214
0.82, 0.66, -0.0105167, -0.195946, 0.196228
0.84, 0.66, -0.0200172, -0.223307, 0.224202
0.86, 0.66, -0.0316454, -0.262463, 0.264364
0.88, 0.66, -0.0452253, -0.318, 0.3212
0.9, 0.66, -0.0581, -0.386422, 0.390765
0.92, 0.66, -0.0640227, -0.444742, 0.449327
0.94, 0.66, -0.056127, -0.449266, 0.452758
0.96, 0.66, -0.0347699, -0.363361, 0.365021
0.98, 0.66, -0.0116791, -0.196867, 0.197213
1, 0.66, 0, 0, 0
0, 0.68, 0, 0, 0
0.02, 0.68, 0.00285938, 0.0539226, 0.0539984
0.04, 0.68, 0.00861161, 0.103954, 0.10431
0.06, 0.68, 0.0158114, 0.147261, 0.148107
0.08, 0.68, 0.0231012, 0.182003, 0.183463
0.1, 0.68, 0.029762, 0.208214, 0.210331
0.12, 0.68, 0.035697, 0.227203, 0.22999
0.14, 0.68, 0.0411424, 0.240476, 0.243971
0.16, 0.68, 0.0463567, 0.249045, 0.253323
0.18, 0.68, 0.0514531, 0.253324, 0.258496
0.2, 0.68, 0.0563857, 0.253406, 0.259604
0.22, 0.68, 0.0610152, 0.249381, 0.256736
0.24, 0.68, 0.0651816, 0.241517, 0.250158
0.26, 0.68, 0.0687566, 0.230312, 0.240356
0.28, 0.68, 0.0716681, 0.216443, 0.227999
0.3, 0.68, 0.0739049, 0.200667, 0.213844
0.32, 0.68, 0.0755085, 0.183733, 0.198644
0.34, 0.68, 0.0765556, 0.166295, 0.18307
0.36, 0.68, 0.0771389, 0.14887, 0.167668
0.38, 0.68, 0.0773501, 0.131819, 0.152837
0.4, 0.68, 0.0772664, 0.115358, 0.138844
0.42, 0.68, 0.0769437, 0.0995815, 0.125844
0.44, 0.68, 0.0764141, 0.0844923, 0.113921
0.46, 0.68, 0.0756875, 0.0700337, 0.103118
0.48, 0.68, 0.0747564, 0.0561143, 0.0934737
0.5, 0.68, 0.0736, 0.0426258, 0.0850524
0.52, 0.68, 0.0721892, 0.0294556, 0.0779674
0.54, 0.68, 0.0704907, 0.0164939, 0.0723947
0.56, 0.68, 0.0684694, 0.00363688, 0.0685659
0.58, 0.68, 0.0660903, -0.00921155, 0.0667291
0.6, 0.68, 0.0633196, -0.0221387, 0.0670783
0.62, 0.68, 0.0601256, -0.0352217, 0.0696826
0.64, 0.68, 0.0564791, -0.0485261, 0.0744625
0.66, 0.68, 0.0523542, -0.062102, 0.0812257
0.68, 0.68, 0.04773, -0.0759814, 0.0897291
0.7, 0.68, 0.0425917, -0.090175, 0.0997276
0.72, 0.68, 0.0369325, -0.104676, 0.111
0.74, 0.68, 0.0307528, -0.119474, 0.123369
0.76, 0.68, 0.0240554, -0.134612, 0.136744
0.78, 0.68, 0.0168256, -0.150301, 0.15124
0.8, 0.68, 0.00898551, -0.167191, 0.167432
0.82, 0.68, 0.000308702, -0.186849, 0.18685
0.84, 0.68, -0.00967491, -0.21247, 0.21269
0.86, 0.68, -0.0216213, -0.249325, 0.25026
0.88, 0.68, -0.0357466, -0.30332, 0.305419
0.9, 0.68, -0.0501789, -0.374355, 0.377703
0.92, 0.68, -0.0591393, -0.4431, 0.447029
0.94, 0.68, -0.0547458, -0.463602, 0.466824
0.96, 0.68, -0.0352887, -0.388007, 0.389609
0.98, 0.68, -0.0121131, -0.216118, 0.216457
1, 0.68, 0, 0, 0
0, 0.7, 0, 0, 0
0.02, 0.7, 0.00281699, 0.049682, 0.0497618
0.04, 0.7, 0.00867883, 0.0972386, 0.0976251
0.06, 0.7, 0.0163308, 0.139668, 0.140619
0.08, 0.7, 0.0244409, 0.174644, 0.176346
0.1, 0.7, 0.032175, 0.201544, 0.204096
0.12, 0.7, 0.0392808, 0.221164, 0.224625
0.14, 0.7, 0.0458876, 0.234809, 0.239251
0.16, 0.7, 0.0522196, 0.243548, 0.249083
0.18, 0.7, 0.0584012, 0.247958, 0.254743
0.2, 0.7, 0.0644057, 0.24827, 0.256488
0.22, 0.7, 0.070099, 0.244637, 0.254482
0.24, 0.7, 0.0753114, 0.237324, 0.248987
0.26, 0.7, 0.0798951, 0.226783, 0.240445
0.28, 0.7, 0.0837569, 0.213628, 0.229461
0.3, 0.7, 0.0868671, 0.198558, 0.216728
0.32, 0.7, 0.0892537, 0.18227, 0.20295
0.34, 0.7, 0.0909863, 0.165392, 0.188767
0.36, 0.7, 0.0921566, 0.148431, 0.174713
0.38, 0.7, 0.09286, 0.131754, 0.16119
0.4, 0.7, 0.0931815, 0.115596, 0.148477
0.42, 0.7, 0.0931866, 0.100073, 0.136742
0.44, 0.7, 0.0929175, 0.0852117, 0.126074
0.46, 0.7, 0.092394, 0.0709765, 0.116509
0.48, 0.7, 0.0916165, 0.0572921, 0.108055
0.5, 0.7, 0.0905701, 0.0440622, 0.100719
0.52, 0.7, 0.0892295, 0.0311814, 0.0945208
0.54, 0.7, 0.0875625, 0.0185438, 0.0895046
0.56, 0.7, 0.0855332, 0.00604718, 0.0857467
0.58, 0.7, 0.0831038, -0.00640434, 0.0833502
0.6, 0.7, 0.0802358, -0.0188989, 0.0824315
0.62, 0.7, 0.0768915, -0.0315154, 0.0830995
0.64, 0.7, 0.0730339, -0.0443213, 0.0854303
0.66, 0.7, 0.0686285, -0.0573704, 0.0894496
0.68, 0.7, 0.0636441, -0.0706995, 0.0951262
0.7, 0.7, 0.0580554, -0.0843268, 0.102379
0.72, 0.7, 0.051845, -0.0982539, 0.111093
0.74, 0.7, 0.0450065, -0.112481, 0.121151
0.76, 0.7, 0.0375434, -0.127052, 0.132483
0.78, 0.7, 0.0294589, -0.142157, 0.145178
0.8, 0.7, 0.0207233, -0.158366, 0.159716
0.82, 0.7, 0.0112006, -0.177066, 0.17742
0.84, 0.7, 0.000537233, -0.201173, 0.201174
0.86, 0.7, -0.0118818, -0.235833, 0.236133
0.88, 0.7, -0.0265436, -0.287807, 0.289028
0.9, 0.7, -0.0423311, -0.360075, 0.362555
0.92, 0.7, -0.0541616, -0.437866, 0.441203
0.94, 0.7, -0.0533905, -0.474856, 0.477848
0.96, 0.7, -0.0360186, -0.411917, 0.413488
0.98, 0.7, -0.0126667, -0.236067, 0.236407
1, 0.7, 0, 0, 0
0, 0.72, 0, 0, 0
0.02, 0.72, 0.00269708, 0.0455113, 0.0455911
0.04, 0.72, 0.00848147, 0.0903765, 0.0907736
0.06, 0.72, 0.0163312, 0.13156, 0.132569
0.08, 0.72, 0.0250099, 0.166422, 0.16829
0.1, 0.72, 0.0336254, 0.1938, 0.196695
0.12, 0.72, 0.0417891, 0.213982, 0.218024
0.14, 0.72, 0.049509, 0.228012, 0.233325
0.16, 0.72, 0.0569512, 0.23695, 0.243698
0.18, 0.72, 0.0642355, 0.241502, 0.249899
0.2, 0.72, 0.0713509, 0.24204, 0.252338
0.22, 0.72, 0.0781722, 0.238795, 0.251265
0.24, 0.72, 0.0845232, 0.232045, 0.246959
0.26, 0.72, 0.0902365, 0.222203, 0.239827
0.28, 0.72, 0.0951932, 0.209821, 0.230406
0.3, 0.72, 0.099338, 0.195534, 0.219321
0.32, 0.72, 0.102677, 0.179987, 0.207215
0.34, 0.72, 0.105265, 0.163771, 0.194683
0.36, 0.72, 0.107185, 0.147376, 0.182232
0.38, 0.72, 0.108531, 0.131174, 0.170251
0.4, 0.72, 0.109391, 0.11541, 0.159015
0.42, 0.72, 0.109839, 0.100222, 0.148691
0.44, 0.72, 0.109926, 0.0856598, 0.139361
0.46, 0.72, 0.109683, 0.0717098, 0.131045
0.48, 0.72, 0.10912, 0.0583145, 0.123724
0.5, 0.72, 0.108229, 0.0453913, 0.117362
0.52, 0.72, 0.10699, 0.0328446, 0.111918
0.54, 0.72, 0.105375, 0.0205748, 0.107365
0.56, 0.72, 0.103349, 0.00848361, 0.103697
0.58, 0.72, 0.100872, -0.00352293, 0.100934
0.6, 0.72, 0.0979029, -0.015532, 0.0991272
0.62, 0.72, 0.0943976, -0.0276222, 0.0983559
0.64, 0.72, 0.0903127, -0.0398621, 0.0987186
0.66, 0.72, 0.085605, -0.0523074, 0.100321
0.68, 0.72, 0.0802335, -0.064999, 0.103258
0.7, 0.72, 0.074162, -0.0779618, 0.107601
0.72, 0.72, 0.0673628, -0.0912077, 0.113387
0.74, 0.72, 0.0598211, -0.104751, 0.120629
0.76, 0.72, 0.0515385, -0.118647, 0.129357
0.78, 0.72, 0.0425307, -0.133087, 0.139718
0.8, 0.72, 0.032806, -0.148596, 0.152174
0.82, 0.72, 0.022306, -0.166426, 0.167914
0.84, 0.72, 0.0107948, -0.189228, 0.189536
0.86, 0.72, -0.00225238, -0.221886, 0.221897
0.88, 0.72, -0.0174782, -0.271563, 0.272124
0.9, 0.72, -0.0344531, -0.343819, 0.345541
0.92, 0.72, -0.0489982, -0.429057, 0.431846
0.94, 0.72, -0.0520249, -0.482752, 0.485547
0.96, 0.72, -0.0370265, -0.43501, 0.436583
0.98, 0.72, -0.0133995, -0.256923, 0.257273
1, 0.72, 0, 0, 0
0, 0.74, 0, 0, 0
0.02, 0.74, 0.00250092, 0.0415425, 0.0416177
0.04, 0.74, 0.00801591, 0.0836048, 0.0839882
0.06, 0.74, 0.0157888, 0.123216, 0.124224
0.08, 0.74, 0.0247472, 0.157589, 0.15952
0.1, 0.74, 0.0340064, 0.185156, 0.188253
0.12, 0.74, 0.043075, 0.20575, 0.210211
0.14, 0.74, 0.0518371, 0.220116, 0.226137
0.16, 0.74, 0.0603762, 0.229243, 0.23706
0.18, 0.74, 0.0687848, 0.233925, 0.243828
0.2, 0.74, 0.0770558, 0.234663, 0.24699
0.22, 0.74, 0.0850723, 0.231777, 0.246897
0.24, 0.74, 0.0926537, 0.225573, 0.243861
0.26, 0.74, 0.0996146, 0.216439, 0.238262
0.28, 0.74, 0.105808, 0.204867, 0.230578
0.3, 0.74, 0.111149, 0.191428, 0.221357
0.32, 0.74, 0.115614, 0.176709, 0.21117
0.34, 0.74, 0.119236, 0.161257, 0.200552
0.36, 0.74, 0.12208, 0.145541, 0.189963
0.38, 0.74, 0.124235, 0.129925, 0.179763
0.4, 0.74, 0.125786, 0.114664, 0.170205
0.42, 0.74, 0.126811, 0.0999119, 0.161441
0.44, 0.74, 0.12737, 0.0857403, 0.15354
0.46, 0.74, 0.127504, 0.0721561, 0.146505
0.48, 0.74, 0.127232, 0.0591211, 0.140297
0.5, 0.74, 0.126557, 0.0465681, 0.134852
0.52, 0.74, 0.125465, 0.0344138, 0.130099
0.54, 0.74, 0.123933, 0.0225673, 0.125971
0.56, 0.74, 0.121929, 0.0109363, 0.122418
0.58, 0.74, 0.119413, -0.000568625, 0.119414
0.6, 0.74, 0.116342, -0.0120317, 0.116962
0.62, 0.74, 0.112668, -0.0235298, 0.115099
0.64, 0.74, 0.108341, -0.0351303, 0.113894
0.66, 0.74, 0.103311, -0.0468896, 0.113454
0.68, 0.74, 0.0975275, -0.0588514, 0.113908
0.7, 0.74, 0.0909439, -0.0710468, 0.115406
0.72, 0.74, 0.0835227, -0.0834991, 0.118102
0.74, 0.74, 0.0752412, -0.0962396, 0.122161
0.76, 0.74, 0.0660991, -0.109346, 0.127772
0.78, 0.74, 0.0561209, -0.123025, 0.135221
0.8, 0.74, 0.0453451, -0.137789, 0.145059
0.82, 0.74, 0.0337783, -0.154798, 0.158441
0.84, 0.74, 0.0212925, -0.176475, 0.177755
0.86, 0.74, 0.00747914, -0.207366, 0.207501
0.88, 0.74, -0.00835784, -0.254655, 0.254792
0.9, 0.74, -0.0263727, -0.325817, 0.326882
0.92, 0.74, -0.043468, -0.416679, 0.41894
0.94, 0.74, -0.0505175, -0.486901, 0.489514
0.96, 0.74, -0.0383382, -0.457115, 0.45872
0.98, 0.74, -0.0143758, -0.278956, 0.279326
1, 0.74, 0, 0, 0
0, 0.76, 0, 0, 0
0.02, 0.76, 0.00222575, 0.0379097, 0.037975
0.04, 0.76, 0.00726986, 0.0771727, 0.0775144
0.06, 0.76, 0.0146716, 0.114947, 0.11588
0.08, 0.76, 0.0235867, 0.148441, 0.150303
0.1, 0.76, 0.033208, 0.175837, 0.178945
0.12, 0.76, 0.0429876, 0.196596, 0.20124
0.14, 0.76, 0.0526932, 0.211166, 0.217642
0.16, 0.76, 0.0623062, 0.22042, 0.229057
0.18, 0.76, 0.0718634, 0.225189, 0.236378
0.2, 0.76, 0.0813422, 0.226079, 0.240267
0.22, 0.76, 0.0906252, 0.223503, 0.241178
0.24, 0.76, 0.099528, 0.217807, 0.239469
0.26, 0.76, 0.107849, 0.209363, 0.235508
0.28, 0.76, 0.115413, 0.198618, 0.229715
0.3, 0.76, 0.122103, 0.186075, 0.22256
0.32, 0.76, 0.127862, 0.17226, 0.214528
0.34, 0.76, 0.132694, 0.157673, 0.206079
0.36, 0.76, 0.136642, 0.142751, 0.197608
0.38, 0.76, 0.139779, 0.127843, 0.189426
0.4, 0.76, 0.142186, 0.113207, 0.181749
0.42, 0.76, 0.143939, 0.0990095, 0.174704
0.44, 0.76, 0.145104, 0.0853379, 0.168338
0.46, 0.76, 0.14573, 0.0722193, 0.162643
0.48, 0.76, 0.145845, 0.0596344, 0.157566
0.5, 0.76, 0.145462, 0.0475328, 0.153031
0.52, 0.76, 0.144576, 0.035845, 0.148953
0.54, 0.76, 0.143171, 0.024491, 0.14525
0.56, 0.76, 0.141218, 0.0133872, 0.141851
0.58, 0.76, 0.13868, 0.00245073, 0.138702
0.6, 0.76, 0.135515, -0.0083974, 0.135775
0.62, 0.76, 0.131671, -0.0192299, 0.133067
0.64, 0.76, 0.127094, -0.0301115, 0.130612
0.66, 0.76, 0.121728, -0.0410975, 0.128478
0.68, 0.76, 0.115514, -0.0522332, 0.126774
0.7, 0.76, 0.108397, -0.0635557, 0.125655
0.72, 0.76, 0.100333, -0.0751008, 0.125327
0.74, 0.76, 0.0912922, -0.0869202, 0.126053
0.76, 0.76, 0.0812742, -0.09912, 0.128181
0.78, 0.76, 0.0703113, -0.111938, 0.132188
0.8, 0.76, 0.0584661, -0.125896, 0.13881
0.82, 0.76, 0.0457966, -0.142103, 0.1493
0.84, 0.76, 0.0322656, -0.162796, 0.165962
0.86, 0.76, 0.0175847, -0.192166, 0.192969
0.88, 0.76, 0.00108428, -0.237123, 0.237125
0.9, 0.76, -0.0178368, -0.306304, 0.306823
0.92, 0.76, -0.0372861, -0.400755, 0.402486
0.94, 0.76, -0.0486108, -0.486775, 0.489196
0.96, 0.76, -0.0399117, -0.477887, 0.479551
0.98, 0.76, -0.0156637, -0.30248, 0.302886
1, 0.76, 0, 0, 0
0, 0.78, 0, 0, 0
0.02, 0.78, 0.00186001, 0.0347575, 0.0348072
0.04, 0.78, 0.00621066, 0.0713473, 0.0716171
0.06, 0.78, 0.0129226, 0.107088, 0.107865
0.08, 0.78, 0.0214422, 0.13931, 0.140951
0.1, 0.78, 0.0311083, 0.166105, 0.168993
0.12, 0.78, 0.0413682, 0.186682, 0.191211
0.14, 0.78, 0.0518917, 0.201231, 0.207814
0.16, 0.78, 0.0625438, 0.210479, 0.219575
0.18, 0.78, 0.0732763, 0.21525, 0.227381
0.2, 0.78, 0.084023, 0.216222, 0.231973
0.22, 0.78, 0.0946507, 0.21389, 0.233897
0.24, 0.78, 0.104966, 0.208645, 0.233561
0.26, 0.78, 0.114751, 0.200859, 0.231326
0.28, 0.78, 0.123807, 0.190935, 0.227561
0.3, 0.78, 0.131984, 0.179319, 0.222654
0.32, 0.78, 0.139191, 0.166473, 0.216996
0.34, 0.78, 0.145397, 0.152843, 0.210953
0.36, 0.78, 0.150621, 0.138828, 0.204841
0.38, 0.78, 0.154914, 0.124756, 0.198903
0.4, 0.78, 0.158343, 0.110879, 0.193305
0.42, 0.78, 0.160983, 0.0973665, 0.188138
0.44, 0.78, 0.162898, 0.0843215, 0.183428
0.46, 0.78, 0.164144, 0.0717866, 0.179155
0.48, 0.78, 0.164757, 0.0597606, 0.17526
0.5, 0.78, 0.164758, 0.0482097, 0.171666
0.52, 0.78, 0.164153, 0.0370795, 0.168289
0.54, 0.78, 0.162932, 0.0263027, 0.165042
0.56, 0.78, 0.161074, 0.0158065, 0.161848
0.58, 0.78, 0.158545, 0.00551699, 0.158641
0.6, 0.78, 0.155304, -0.00463735, 0.155373
0.62, 0.78, 0.151299, -0.0147231, 0.152014
